time,I,pol,r,ar,cc,V_tot,kind,net_type
38,2.25,0.8,0.1,75,0.003,74.93121846066565,std,static
39,4.5,0.8,0.1,330,0.041,662,mean,static
39,2.03,0.8,0.1,75,0.003,74.93121846066565,std,static
40,3.72,0.8,0.1,330,0.041,662,mean,static
40,1.68,0.8,0.1,75,0.003,74.93121846066565,std,static
41,3.34,0.8,0.1,330,0.041,662,mean,static
41,1.78,0.8,0.1,75,0.003,74.93121846066565,std,static
42,2.97,0.8,0.1,330,0.041,662,mean,static
42,1.61,0.8,0.1,75,0.003,74.93121846066565,std,static
43,2.66,0.8,0.1,330,0.041,662,mean,static
43,1.53,0.8,0.1,75,0.003,74.93121846066565,std,static
0,5.0,0.8,0.1,358,0.057,570,mean,dynamic
0,0.0,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
1,6.78,0.8,0.1,358,0.057,570,mean,dynamic
1,2.16,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
2,9.69,0.8,0.1,358,0.057,570,mean,dynamic
2,4.57,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
3,15.53,0.8,0.1,358,0.057,570,mean,dynamic
3,9.95,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
4,25.84,0.8,0.1,358,0.057,570,mean,dynamic
4,18.78,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
5,41.47,0.8,0.1,358,0.057,570,mean,dynamic
5,29.97,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
6,62.56,0.8,0.1,358,0.057,570,mean,dynamic
6,45.08,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
7,89.16,0.8,0.1,358,0.057,570,mean,dynamic
7,57.64,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
8,113.81,0.8,0.1,358,0.057,570,mean,dynamic
8,65.29,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
9,133.22,0.8,0.1,358,0.057,570,mean,dynamic
9,69.06,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
10,142.84,0.8,0.1,358,0.057,570,mean,dynamic
10,63.73,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
11,148.34,0.8,0.1,358,0.057,570,mean,dynamic
11,57.7,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
12,146.0,0.8,0.1,358,0.057,570,mean,dynamic
12,49.44,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
13,143.25,0.8,0.1,358,0.057,570,mean,dynamic
13,44.42,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
14,138.41,0.8,0.1,358,0.057,570,mean,dynamic
14,40.01,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
15,130.81,0.8,0.1,358,0.057,570,mean,dynamic
15,35.14,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
16,123.91,0.8,0.1,358,0.057,570,mean,dynamic
16,31.37,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
17,114.84,0.8,0.1,358,0.057,570,mean,dynamic
17,27.45,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
18,104.59,0.8,0.1,358,0.057,570,mean,dynamic
18,24.75,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
19,94.84,0.8,0.1,358,0.057,570,mean,dynamic
19,21.23,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
20,85.81,0.8,0.1,358,0.057,570,mean,dynamic
20,19.03,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
21,76.5,0.8,0.1,358,0.057,570,mean,dynamic
21,16.36,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
22,66.97,0.8,0.1,358,0.057,570,mean,dynamic
22,14.77,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
23,59.5,0.8,0.1,358,0.057,570,mean,dynamic
23,13.14,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
24,53.44,0.8,0.1,358,0.057,570,mean,dynamic
24,11.51,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
25,47.56,0.8,0.1,358,0.057,570,mean,dynamic
25,10.28,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
26,42.12,0.8,0.1,358,0.057,570,mean,dynamic
26,9.11,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
27,37.19,0.8,0.1,358,0.057,570,mean,dynamic
27,8.35,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
28,32.91,0.8,0.1,358,0.057,570,mean,dynamic
28,7.68,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
29,28.69,0.8,0.1,358,0.057,570,mean,dynamic
29,7.02,0.8,0.1,96,0.002,61.70617751692289,std,dynamic
0,5.0,0.9,0.1,328,0.04,663,mean,static
0,0.0,0.9,0.1,76,0.003,74.20341946930411,std,static
1,6.62,0.9,0.1,328,0.04,663,mean,static
1,1.43,0.9,0.1,76,0.003,74.20341946930411,std,static
2,11.62,0.9,0.1,328,0.04,663,mean,static
2,4.14,0.9,0.1,76,0.003,74.20341946930411,std,static
3,19.66,0.9,0.1,328,0.04,663,mean,static
3,9.33,0.9,0.1,76,0.003,74.20341946930411,std,static
4,31.41,0.9,0.1,328,0.04,663,mean,static
4,16.7,0.9,0.1,76,0.003,74.20341946930411,std,static
5,48.09,0.9,0.1,328,0.04,663,mean,static
5,26.67,0.9,0.1,76,0.003,74.20341946930411,std,static
6,70.09,0.9,0.1,328,0.04,663,mean,static
6,36.36,0.9,0.1,76,0.003,74.20341946930411,std,static
7,94.09,0.9,0.1,328,0.04,663,mean,static
7,45.54,0.9,0.1,76,0.003,74.20341946930411,std,static
8,113.38,0.9,0.1,328,0.04,663,mean,static
8,48.47,0.9,0.1,76,0.003,74.20341946930411,std,static
9,129.31,0.9,0.1,328,0.04,663,mean,static
9,48.98,0.9,0.1,76,0.003,74.20341946930411,std,static
10,140.66,0.9,0.1,328,0.04,663,mean,static
10,47.95,0.9,0.1,76,0.003,74.20341946930411,std,static
11,142.75,0.9,0.1,328,0.04,663,mean,static
11,43.54,0.9,0.1,76,0.003,74.20341946930411,std,static
12,140.81,0.9,0.1,328,0.04,663,mean,static
12,41.14,0.9,0.1,76,0.003,74.20341946930411,std,static
13,135.56,0.9,0.1,328,0.04,663,mean,static
13,34.67,0.9,0.1,76,0.003,74.20341946930411,std,static
14,126.91,0.9,0.1,328,0.04,663,mean,static
14,30.9,0.9,0.1,76,0.003,74.20341946930411,std,static
15,118.0,0.9,0.1,328,0.04,663,mean,static
15,26.9,0.9,0.1,76,0.003,74.20341946930411,std,static
16,108.59,0.9,0.1,328,0.04,663,mean,static
16,22.47,0.9,0.1,76,0.003,74.20341946930411,std,static
17,98.19,0.9,0.1,328,0.04,663,mean,static
17,19.25,0.9,0.1,76,0.003,74.20341946930411,std,static
18,89.5,0.9,0.1,328,0.04,663,mean,static
18,17.14,0.9,0.1,76,0.003,74.20341946930411,std,static
19,81.62,0.9,0.1,328,0.04,663,mean,static
19,14.35,0.9,0.1,76,0.003,74.20341946930411,std,static
20,72.25,0.9,0.1,328,0.04,663,mean,static
20,13.06,0.9,0.1,76,0.003,74.20341946930411,std,static
21,63.84,0.9,0.1,328,0.04,663,mean,static
21,11.03,0.9,0.1,76,0.003,74.20341946930411,std,static
22,57.09,0.9,0.1,328,0.04,663,mean,static
22,10.23,0.9,0.1,76,0.003,74.20341946930411,std,static
23,51.22,0.9,0.1,328,0.04,663,mean,static
23,9.17,0.9,0.1,76,0.003,74.20341946930411,std,static
24,44.97,0.9,0.1,328,0.04,663,mean,static
24,8.9,0.9,0.1,76,0.003,74.20341946930411,std,static
25,39.28,0.9,0.1,328,0.04,663,mean,static
25,7.6,0.9,0.1,76,0.003,74.20341946930411,std,static
26,34.31,0.9,0.1,328,0.04,663,mean,static
26,7.25,0.9,0.1,76,0.003,74.20341946930411,std,static
27,29.38,0.9,0.1,328,0.04,663,mean,static
27,6.77,0.9,0.1,76,0.003,74.20341946930411,std,static
28,25.91,0.9,0.1,328,0.04,663,mean,static
28,6.13,0.9,0.1,76,0.003,74.20341946930411,std,static
29,22.16,0.9,0.1,328,0.04,663,mean,static
29,5.71,0.9,0.1,76,0.003,74.20341946930411,std,static
30,19.31,0.9,0.1,328,0.04,663,mean,static
30,4.79,0.9,0.1,76,0.003,74.20341946930411,std,static
31,16.22,0.9,0.1,328,0.04,663,mean,static
31,4.55,0.9,0.1,76,0.003,74.20341946930411,std,static
32,14.09,0.9,0.1,328,0.04,663,mean,static
32,4.32,0.9,0.1,76,0.003,74.20341946930411,std,static
33,12.44,0.9,0.1,328,0.04,663,mean,static
33,3.84,0.9,0.1,76,0.003,74.20341946930411,std,static
34,10.56,0.9,0.1,328,0.04,663,mean,static
34,3.51,0.9,0.1,76,0.003,74.20341946930411,std,static
35,9.53,0.9,0.1,328,0.04,663,mean,static
35,3.14,0.9,0.1,76,0.003,74.20341946930411,std,static
36,7.94,0.9,0.1,328,0.04,663,mean,static
36,2.98,0.9,0.1,76,0.003,74.20341946930411,std,static
37,7.19,0.9,0.1,328,0.04,663,mean,static
37,2.82,0.9,0.1,76,0.003,74.20341946930411,std,static
38,6.25,0.9,0.1,328,0.04,663,mean,static
38,2.47,0.9,0.1,76,0.003,74.20341946930411,std,static
39,5.38,0.9,0.1,328,0.04,663,mean,static
39,2.34,0.9,0.1,76,0.003,74.20341946930411,std,static
40,4.47,0.9,0.1,328,0.04,663,mean,static
40,2.06,0.9,0.1,76,0.003,74.20341946930411,std,static
0,5.0,0.9,0.1,356,0.057,576,mean,dynamic
0,0.0,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
1,6.84,0.9,0.1,356,0.057,576,mean,dynamic
1,1.82,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
2,10.5,0.9,0.1,356,0.057,576,mean,dynamic
2,3.92,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
3,16.66,0.9,0.1,356,0.057,576,mean,dynamic
3,8.44,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
4,27.66,0.9,0.1,356,0.057,576,mean,dynamic
4,16.96,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
5,42.69,0.9,0.1,356,0.057,576,mean,dynamic
5,27.94,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
6,63.91,0.9,0.1,356,0.057,576,mean,dynamic
6,38.45,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
7,86.59,0.9,0.1,356,0.057,576,mean,dynamic
7,49.01,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
8,108.31,0.9,0.1,356,0.057,576,mean,dynamic
8,53.51,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
9,126.19,0.9,0.1,356,0.057,576,mean,dynamic
9,55.16,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
10,138.94,0.9,0.1,356,0.057,576,mean,dynamic
10,54.02,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
11,143.56,0.9,0.1,356,0.057,576,mean,dynamic
11,50.22,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
12,143.97,0.9,0.1,356,0.057,576,mean,dynamic
12,46.17,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
13,141.56,0.9,0.1,356,0.057,576,mean,dynamic
13,42.99,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
14,134.84,0.9,0.1,356,0.057,576,mean,dynamic
14,38.01,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
15,126.75,0.9,0.1,356,0.057,576,mean,dynamic
15,34.35,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
16,117.69,0.9,0.1,356,0.057,576,mean,dynamic
16,30.75,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
17,109.19,0.9,0.1,356,0.057,576,mean,dynamic
17,27.42,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
18,98.84,0.9,0.1,356,0.057,576,mean,dynamic
18,24.0,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
19,90.62,0.9,0.1,356,0.057,576,mean,dynamic
19,22.22,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
20,81.62,0.9,0.1,356,0.057,576,mean,dynamic
20,19.82,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
21,73.38,0.9,0.1,356,0.057,576,mean,dynamic
21,18.01,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
22,64.25,0.9,0.1,356,0.057,576,mean,dynamic
22,16.71,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
23,57.09,0.9,0.1,356,0.057,576,mean,dynamic
23,14.45,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
24,50.72,0.9,0.1,356,0.057,576,mean,dynamic
24,13.02,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
25,45.34,0.9,0.1,356,0.057,576,mean,dynamic
25,12.01,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
26,40.25,0.9,0.1,356,0.057,576,mean,dynamic
26,10.66,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
27,35.16,0.9,0.1,356,0.057,576,mean,dynamic
27,10.01,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
28,31.31,0.9,0.1,356,0.057,576,mean,dynamic
28,8.84,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
29,27.62,0.9,0.1,356,0.057,576,mean,dynamic
29,7.86,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
30,24.44,0.9,0.1,356,0.057,576,mean,dynamic
30,6.81,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
31,21.5,0.9,0.1,356,0.057,576,mean,dynamic
31,6.62,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
32,19.19,0.9,0.1,356,0.057,576,mean,dynamic
32,6.07,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
33,16.69,0.9,0.1,356,0.057,576,mean,dynamic
33,5.3,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
34,14.66,0.9,0.1,356,0.057,576,mean,dynamic
34,5.01,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
35,12.75,0.9,0.1,356,0.057,576,mean,dynamic
35,4.34,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
36,10.81,0.9,0.1,356,0.057,576,mean,dynamic
36,4.38,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
37,9.31,0.9,0.1,356,0.057,576,mean,dynamic
37,4.19,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
38,7.97,0.9,0.1,356,0.057,576,mean,dynamic
38,4.11,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
39,7.03,0.9,0.1,356,0.057,576,mean,dynamic
39,4.41,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
40,6.38,0.9,0.1,356,0.057,576,mean,dynamic
40,4.87,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
41,5.91,0.9,0.1,356,0.057,576,mean,dynamic
41,4.98,0.9,0.1,80,0.002,61.70841685651561,std,dynamic
0,5.0,0.1,0.2,136,0.041,861,mean,static
0,0.0,0.1,0.2,45,0.003,45.14238541479061,std,static
1,7.09,0.1,0.2,136,0.041,861,mean,static
1,1.49,0.1,0.2,45,0.003,45.14238541479061,std,static
2,12.78,0.1,0.2,136,0.041,861,mean,static
2,5.31,0.1,0.2,45,0.003,45.14238541479061,std,static
3,21.28,0.1,0.2,136,0.041,861,mean,static
3,11.01,0.1,0.2,45,0.003,45.14238541479061,std,static
4,32.06,0.1,0.2,136,0.041,861,mean,static
4,16.47,0.1,0.2,45,0.003,45.14238541479061,std,static
5,40.94,0.1,0.2,136,0.041,861,mean,static
5,20.96,0.1,0.2,45,0.003,45.14238541479061,std,static
6,51.34,0.1,0.2,136,0.041,861,mean,static
6,23.99,0.1,0.2,45,0.003,45.14238541479061,std,static
7,58.25,0.1,0.2,136,0.041,861,mean,static
7,24.35,0.1,0.2,45,0.003,45.14238541479061,std,static
8,64.09,0.1,0.2,136,0.041,861,mean,static
8,24.23,0.1,0.2,45,0.003,45.14238541479061,std,static
9,66.59,0.1,0.2,136,0.041,861,mean,static
9,23.61,0.1,0.2,45,0.003,45.14238541479061,std,static
10,64.66,0.1,0.2,136,0.041,861,mean,static
10,22.26,0.1,0.2,45,0.003,45.14238541479061,std,static
11,60.78,0.1,0.2,136,0.041,861,mean,static
11,20.65,0.1,0.2,45,0.003,45.14238541479061,std,static
12,55.88,0.1,0.2,136,0.041,861,mean,static
12,19.42,0.1,0.2,45,0.003,45.14238541479061,std,static
13,50.03,0.1,0.2,136,0.041,861,mean,static
13,17.13,0.1,0.2,45,0.003,45.14238541479061,std,static
14,45.44,0.1,0.2,136,0.041,861,mean,static
14,15.64,0.1,0.2,45,0.003,45.14238541479061,std,static
15,40.34,0.1,0.2,136,0.041,861,mean,static
15,13.8,0.1,0.2,45,0.003,45.14238541479061,std,static
16,34.59,0.1,0.2,136,0.041,861,mean,static
16,11.43,0.1,0.2,45,0.003,45.14238541479061,std,static
17,29.88,0.1,0.2,136,0.041,861,mean,static
17,10.46,0.1,0.2,45,0.003,45.14238541479061,std,static
18,26.09,0.1,0.2,136,0.041,861,mean,static
18,9.34,0.1,0.2,45,0.003,45.14238541479061,std,static
19,21.84,0.1,0.2,136,0.041,861,mean,static
19,8.13,0.1,0.2,45,0.003,45.14238541479061,std,static
20,18.91,0.1,0.2,136,0.041,861,mean,static
20,7.38,0.1,0.2,45,0.003,45.14238541479061,std,static
21,16.69,0.1,0.2,136,0.041,861,mean,static
21,6.78,0.1,0.2,45,0.003,45.14238541479061,std,static
22,14.5,0.1,0.2,136,0.041,861,mean,static
22,6.14,0.1,0.2,45,0.003,45.14238541479061,std,static
23,12.59,0.1,0.2,136,0.041,861,mean,static
23,5.15,0.1,0.2,45,0.003,45.14238541479061,std,static
24,11.16,0.1,0.2,136,0.041,861,mean,static
24,4.99,0.1,0.2,45,0.003,45.14238541479061,std,static
25,9.38,0.1,0.2,136,0.041,861,mean,static
25,4.46,0.1,0.2,45,0.003,45.14238541479061,std,static
26,8.16,0.1,0.2,136,0.041,861,mean,static
26,4.02,0.1,0.2,45,0.003,45.14238541479061,std,static
27,6.91,0.1,0.2,136,0.041,861,mean,static
27,3.39,0.1,0.2,45,0.003,45.14238541479061,std,static
28,6.16,0.1,0.2,136,0.041,861,mean,static
28,3.25,0.1,0.2,45,0.003,45.14238541479061,std,static
29,5.38,0.1,0.2,136,0.041,861,mean,static
29,3.04,0.1,0.2,45,0.003,45.14238541479061,std,static
30,4.75,0.1,0.2,136,0.041,861,mean,static
30,2.61,0.1,0.2,45,0.003,45.14238541479061,std,static
31,4.09,0.1,0.2,136,0.041,861,mean,static
31,2.1,0.1,0.2,45,0.003,45.14238541479061,std,static
32,3.53,0.1,0.2,136,0.041,861,mean,static
32,1.79,0.1,0.2,45,0.003,45.14238541479061,std,static
33,2.97,0.1,0.2,136,0.041,861,mean,static
33,1.61,0.1,0.2,45,0.003,45.14238541479061,std,static
34,2.19,0.1,0.2,136,0.041,861,mean,static
34,1.21,0.1,0.2,45,0.003,45.14238541479061,std,static
35,1.97,0.1,0.2,136,0.041,861,mean,static
35,1.16,0.1,0.2,45,0.003,45.14238541479061,std,static
0,5.0,0.1,0.2,122,0.052,864,mean,dynamic
0,0.0,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
1,7.22,0.1,0.2,122,0.052,864,mean,dynamic
1,1.92,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
2,10.16,0.1,0.2,122,0.052,864,mean,dynamic
2,3.56,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
3,16.94,0.1,0.2,122,0.052,864,mean,dynamic
3,7.89,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
4,25.88,0.1,0.2,122,0.052,864,mean,dynamic
4,16.0,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
5,35.19,0.1,0.2,122,0.052,864,mean,dynamic
5,22.32,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
6,44.84,0.1,0.2,122,0.052,864,mean,dynamic
6,28.84,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
7,51.75,0.1,0.2,122,0.052,864,mean,dynamic
7,31.95,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
8,55.5,0.1,0.2,122,0.052,864,mean,dynamic
8,34.87,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
9,58.12,0.1,0.2,122,0.052,864,mean,dynamic
9,35.51,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
10,56.94,0.1,0.2,122,0.052,864,mean,dynamic
10,33.73,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
11,52.97,0.1,0.2,122,0.052,864,mean,dynamic
11,31.31,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
12,50.28,0.1,0.2,122,0.052,864,mean,dynamic
12,28.75,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
13,45.0,0.1,0.2,122,0.052,864,mean,dynamic
13,24.91,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
14,40.94,0.1,0.2,122,0.052,864,mean,dynamic
14,22.45,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
15,36.91,0.1,0.2,122,0.052,864,mean,dynamic
15,19.89,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
16,32.88,0.1,0.2,122,0.052,864,mean,dynamic
16,17.58,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
17,29.53,0.1,0.2,122,0.052,864,mean,dynamic
17,15.53,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
18,25.5,0.1,0.2,122,0.052,864,mean,dynamic
18,13.13,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
19,22.38,0.1,0.2,122,0.052,864,mean,dynamic
19,11.52,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
20,19.06,0.1,0.2,122,0.052,864,mean,dynamic
20,9.96,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
21,16.81,0.1,0.2,122,0.052,864,mean,dynamic
21,8.76,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
22,14.5,0.1,0.2,122,0.052,864,mean,dynamic
22,7.62,0.1,0.2,64,0.004,56.768409734199885,std,dynamic
0,5.0,0.2,0.2,125,0.041,869,mean,static
0,0.0,0.2,0.2,50,0.003,46.272112534846514,std,static
1,7.03,0.2,0.2,125,0.041,869,mean,static
1,1.42,0.2,0.2,50,0.003,46.272112534846514,std,static
2,11.91,0.2,0.2,125,0.041,869,mean,static
2,4.56,0.2,0.2,50,0.003,46.272112534846514,std,static
3,19.31,0.2,0.2,125,0.041,869,mean,static
3,9.65,0.2,0.2,50,0.003,46.272112534846514,std,static
4,27.62,0.2,0.2,125,0.041,869,mean,static
4,15.09,0.2,0.2,50,0.003,46.272112534846514,std,static
5,36.31,0.2,0.2,125,0.041,869,mean,static
5,19.73,0.2,0.2,50,0.003,46.272112534846514,std,static
6,46.16,0.2,0.2,125,0.041,869,mean,static
6,24.76,0.2,0.2,50,0.003,46.272112534846514,std,static
7,52.19,0.2,0.2,125,0.041,869,mean,static
7,26.11,0.2,0.2,50,0.003,46.272112534846514,std,static
8,57.84,0.2,0.2,125,0.041,869,mean,static
8,25.95,0.2,0.2,50,0.003,46.272112534846514,std,static
9,60.78,0.2,0.2,125,0.041,869,mean,static
9,26.76,0.2,0.2,50,0.003,46.272112534846514,std,static
10,58.34,0.2,0.2,125,0.041,869,mean,static
10,24.68,0.2,0.2,50,0.003,46.272112534846514,std,static
11,54.59,0.2,0.2,125,0.041,869,mean,static
11,21.84,0.2,0.2,50,0.003,46.272112534846514,std,static
12,50.66,0.2,0.2,125,0.041,869,mean,static
12,19.7,0.2,0.2,50,0.003,46.272112534846514,std,static
13,45.94,0.2,0.2,125,0.041,869,mean,static
13,18.49,0.2,0.2,50,0.003,46.272112534846514,std,static
14,41.94,0.2,0.2,125,0.041,869,mean,static
14,16.63,0.2,0.2,50,0.003,46.272112534846514,std,static
15,38.0,0.2,0.2,125,0.041,869,mean,static
15,14.95,0.2,0.2,50,0.003,46.272112534846514,std,static
16,32.62,0.2,0.2,125,0.041,869,mean,static
16,13.16,0.2,0.2,50,0.003,46.272112534846514,std,static
17,28.0,0.2,0.2,125,0.041,869,mean,static
17,12.1,0.2,0.2,50,0.003,46.272112534846514,std,static
18,24.47,0.2,0.2,125,0.041,869,mean,static
18,10.96,0.2,0.2,50,0.003,46.272112534846514,std,static
0,5.0,0.2,0.2,118,0.075,850,mean,dynamic
0,0.0,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
1,6.59,0.2,0.2,118,0.075,850,mean,dynamic
1,1.82,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
2,9.38,0.2,0.2,118,0.075,850,mean,dynamic
2,4.04,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
3,14.41,0.2,0.2,118,0.075,850,mean,dynamic
3,8.29,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
4,21.53,0.2,0.2,118,0.075,850,mean,dynamic
4,14.29,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
5,31.19,0.2,0.2,118,0.075,850,mean,dynamic
5,22.61,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
6,38.94,0.2,0.2,118,0.075,850,mean,dynamic
6,26.92,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
7,45.25,0.2,0.2,118,0.075,850,mean,dynamic
7,31.5,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
8,49.5,0.2,0.2,118,0.075,850,mean,dynamic
8,33.45,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
9,52.34,0.2,0.2,118,0.075,850,mean,dynamic
9,34.67,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
10,52.06,0.2,0.2,118,0.075,850,mean,dynamic
10,32.15,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
11,50.34,0.2,0.2,118,0.075,850,mean,dynamic
11,30.41,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
12,47.22,0.2,0.2,118,0.075,850,mean,dynamic
12,27.22,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
13,43.38,0.2,0.2,118,0.075,850,mean,dynamic
13,24.72,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
14,40.44,0.2,0.2,118,0.075,850,mean,dynamic
14,22.67,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
15,37.06,0.2,0.2,118,0.075,850,mean,dynamic
15,20.49,0.2,0.2,63,0.012,47.96172587008833,std,dynamic
0,5.0,0.3,0.2,138,0.04,858,mean,static
0,0.0,0.3,0.2,56,0.004,54.17887582755386,std,static
1,7.25,0.3,0.2,138,0.04,858,mean,static
1,1.97,0.3,0.2,56,0.004,54.17887582755386,std,static
2,12.91,0.3,0.2,138,0.04,858,mean,static
2,5.7,0.3,0.2,56,0.004,54.17887582755386,std,static
3,22.19,0.3,0.2,138,0.04,858,mean,static
3,11.54,0.3,0.2,56,0.004,54.17887582755386,std,static
4,32.56,0.3,0.2,138,0.04,858,mean,static
4,18.03,0.3,0.2,56,0.004,54.17887582755386,std,static
5,43.78,0.3,0.2,138,0.04,858,mean,static
5,24.2,0.3,0.2,56,0.004,54.17887582755386,std,static
6,54.06,0.3,0.2,138,0.04,858,mean,static
6,28.2,0.3,0.2,56,0.004,54.17887582755386,std,static
7,63.59,0.3,0.2,138,0.04,858,mean,static
7,32.89,0.3,0.2,56,0.004,54.17887582755386,std,static
8,68.12,0.3,0.2,138,0.04,858,mean,static
8,33.06,0.3,0.2,56,0.004,54.17887582755386,std,static
9,68.31,0.3,0.2,138,0.04,858,mean,static
9,31.83,0.3,0.2,56,0.004,54.17887582755386,std,static
10,65.5,0.3,0.2,138,0.04,858,mean,static
10,30.12,0.3,0.2,56,0.004,54.17887582755386,std,static
11,61.91,0.3,0.2,138,0.04,858,mean,static
11,26.89,0.3,0.2,56,0.004,54.17887582755386,std,static
12,56.94,0.3,0.2,138,0.04,858,mean,static
12,25.03,0.3,0.2,56,0.004,54.17887582755386,std,static
