time,I,pol,r,ar,cc,V_tot,kind,net_type
15,7.69,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
16,71.16,0.2,0.3,498,0.126,501,mean,dynamic
16,6.85,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
17,61.5,0.2,0.3,498,0.126,501,mean,dynamic
17,6.66,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
18,52.56,0.2,0.3,498,0.126,501,mean,dynamic
18,6.46,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
19,44.66,0.2,0.3,498,0.126,501,mean,dynamic
19,5.91,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
20,38.19,0.2,0.3,498,0.126,501,mean,dynamic
20,5.28,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
21,32.97,0.2,0.3,498,0.126,501,mean,dynamic
21,5.11,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
22,28.41,0.2,0.3,498,0.126,501,mean,dynamic
22,4.39,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
23,24.09,0.2,0.3,498,0.126,501,mean,dynamic
23,3.82,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
24,21.31,0.2,0.3,498,0.126,501,mean,dynamic
24,3.8,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
25,18.25,0.2,0.3,498,0.126,501,mean,dynamic
25,3.46,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
26,15.28,0.2,0.3,498,0.126,501,mean,dynamic
26,3.47,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
27,13.22,0.2,0.3,498,0.126,501,mean,dynamic
27,3.55,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
28,11.28,0.2,0.3,498,0.126,501,mean,dynamic
28,3.51,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
29,9.81,0.2,0.3,498,0.126,501,mean,dynamic
29,3.38,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
30,8.31,0.2,0.3,498,0.126,501,mean,dynamic
30,3.2,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
31,7.34,0.2,0.3,498,0.126,501,mean,dynamic
31,3.11,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
32,6.28,0.2,0.3,498,0.126,501,mean,dynamic
32,2.86,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
33,5.34,0.2,0.3,498,0.126,501,mean,dynamic
33,2.47,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
34,4.34,0.2,0.3,498,0.126,501,mean,dynamic
34,2.04,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
35,3.66,0.2,0.3,498,0.126,501,mean,dynamic
35,1.86,0.2,0.3,36,0.033,36.58155219420712,std,dynamic
0,5.0,0.3,0.3,496,0.04,503,mean,static
0,0.0,0.3,0.3,42,0.003,42.91442019808144,std,static
1,17.31,0.3,0.3,496,0.04,503,mean,static
1,3.48,0.3,0.3,42,0.003,42.91442019808144,std,static
2,93.97,0.3,0.3,496,0.04,503,mean,static
2,31.64,0.3,0.3,42,0.003,42.91442019808144,std,static
3,263.47,0.3,0.3,496,0.04,503,mean,static
3,63.46,0.3,0.3,42,0.003,42.91442019808144,std,static
4,371.09,0.3,0.3,496,0.04,503,mean,static
4,51.7,0.3,0.3,42,0.003,42.91442019808144,std,static
5,376.03,0.3,0.3,496,0.04,503,mean,static
5,31.72,0.3,0.3,42,0.003,42.91442019808144,std,static
6,335.41,0.3,0.3,496,0.04,503,mean,static
6,24.49,0.3,0.3,42,0.003,42.91442019808144,std,static
7,295.19,0.3,0.3,496,0.04,503,mean,static
7,20.08,0.3,0.3,42,0.003,42.91442019808144,std,static
8,251.34,0.3,0.3,496,0.04,503,mean,static
8,16.6,0.3,0.3,42,0.003,42.91442019808144,std,static
9,214.12,0.3,0.3,496,0.04,503,mean,static
9,15.25,0.3,0.3,42,0.003,42.91442019808144,std,static
10,179.88,0.3,0.3,496,0.04,503,mean,static
10,13.4,0.3,0.3,42,0.003,42.91442019808144,std,static
11,151.38,0.3,0.3,496,0.04,503,mean,static
11,11.44,0.3,0.3,42,0.003,42.91442019808144,std,static
12,129.25,0.3,0.3,496,0.04,503,mean,static
12,11.23,0.3,0.3,42,0.003,42.91442019808144,std,static
13,111.84,0.3,0.3,496,0.04,503,mean,static
13,8.12,0.3,0.3,42,0.003,42.91442019808144,std,static
14,95.91,0.3,0.3,496,0.04,503,mean,static
14,8.49,0.3,0.3,42,0.003,42.91442019808144,std,static
15,81.22,0.3,0.3,496,0.04,503,mean,static
15,8.62,0.3,0.3,42,0.003,42.91442019808144,std,static
16,67.78,0.3,0.3,496,0.04,503,mean,static
16,8.4,0.3,0.3,42,0.003,42.91442019808144,std,static
17,57.56,0.3,0.3,496,0.04,503,mean,static
17,7.93,0.3,0.3,42,0.003,42.91442019808144,std,static
18,49.09,0.3,0.3,496,0.04,503,mean,static
18,6.35,0.3,0.3,42,0.003,42.91442019808144,std,static
19,41.91,0.3,0.3,496,0.04,503,mean,static
19,5.54,0.3,0.3,42,0.003,42.91442019808144,std,static
20,36.47,0.3,0.3,496,0.04,503,mean,static
20,5.11,0.3,0.3,42,0.003,42.91442019808144,std,static
21,31.19,0.3,0.3,496,0.04,503,mean,static
21,4.31,0.3,0.3,42,0.003,42.91442019808144,std,static
22,26.56,0.3,0.3,496,0.04,503,mean,static
22,4.26,0.3,0.3,42,0.003,42.91442019808144,std,static
23,22.53,0.3,0.3,496,0.04,503,mean,static
23,4.58,0.3,0.3,42,0.003,42.91442019808144,std,static
24,18.94,0.3,0.3,496,0.04,503,mean,static
24,4.4,0.3,0.3,42,0.003,42.91442019808144,std,static
25,16.44,0.3,0.3,496,0.04,503,mean,static
25,3.93,0.3,0.3,42,0.003,42.91442019808144,std,static
26,13.91,0.3,0.3,496,0.04,503,mean,static
26,3.63,0.3,0.3,42,0.003,42.91442019808144,std,static
27,12.28,0.3,0.3,496,0.04,503,mean,static
27,3.19,0.3,0.3,42,0.003,42.91442019808144,std,static
28,10.53,0.3,0.3,496,0.04,503,mean,static
28,3.28,0.3,0.3,42,0.003,42.91442019808144,std,static
29,8.81,0.3,0.3,496,0.04,503,mean,static
29,2.46,0.3,0.3,42,0.003,42.91442019808144,std,static
30,7.62,0.3,0.3,496,0.04,503,mean,static
30,2.37,0.3,0.3,42,0.003,42.91442019808144,std,static
31,6.34,0.3,0.3,496,0.04,503,mean,static
31,1.86,0.3,0.3,42,0.003,42.91442019808144,std,static
32,5.41,0.3,0.3,496,0.04,503,mean,static
32,1.87,0.3,0.3,42,0.003,42.91442019808144,std,static
33,4.62,0.3,0.3,496,0.04,503,mean,static
33,1.88,0.3,0.3,42,0.003,42.91442019808144,std,static
34,3.97,0.3,0.3,496,0.04,503,mean,static
34,1.88,0.3,0.3,42,0.003,42.91442019808144,std,static
35,3.44,0.3,0.3,496,0.04,503,mean,static
35,1.78,0.3,0.3,42,0.003,42.91442019808144,std,static
36,2.97,0.3,0.3,496,0.04,503,mean,static
36,1.67,0.3,0.3,42,0.003,42.91442019808144,std,static
0,5.0,0.3,0.3,507,0.184,492,mean,dynamic
0,0.0,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
1,17.78,0.3,0.3,507,0.184,492,mean,dynamic
1,3.19,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
2,85.72,0.3,0.3,507,0.184,492,mean,dynamic
2,20.78,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
3,248.81,0.3,0.3,507,0.184,492,mean,dynamic
3,50.62,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
4,368.91,0.3,0.3,507,0.184,492,mean,dynamic
4,41.23,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
5,374.03,0.3,0.3,507,0.184,492,mean,dynamic
5,28.21,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
6,335.28,0.3,0.3,507,0.184,492,mean,dynamic
6,22.09,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
7,291.62,0.3,0.3,507,0.184,492,mean,dynamic
7,19.89,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
8,253.88,0.3,0.3,507,0.184,492,mean,dynamic
8,16.76,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
9,219.06,0.3,0.3,507,0.184,492,mean,dynamic
9,15.05,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
10,188.72,0.3,0.3,507,0.184,492,mean,dynamic
10,14.1,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
11,162.31,0.3,0.3,507,0.184,492,mean,dynamic
11,12.59,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
12,139.5,0.3,0.3,507,0.184,492,mean,dynamic
12,10.78,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
13,118.78,0.3,0.3,507,0.184,492,mean,dynamic
13,11.24,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
14,101.97,0.3,0.3,507,0.184,492,mean,dynamic
14,10.43,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
15,86.59,0.3,0.3,507,0.184,492,mean,dynamic
15,9.55,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
16,73.44,0.3,0.3,507,0.184,492,mean,dynamic
16,9.06,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
17,62.88,0.3,0.3,507,0.184,492,mean,dynamic
17,8.33,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
18,54.22,0.3,0.3,507,0.184,492,mean,dynamic
18,7.39,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
19,46.5,0.3,0.3,507,0.184,492,mean,dynamic
19,7.09,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
20,38.94,0.3,0.3,507,0.184,492,mean,dynamic
20,7.02,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
21,32.56,0.3,0.3,507,0.184,492,mean,dynamic
21,6.21,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
22,27.59,0.3,0.3,507,0.184,492,mean,dynamic
22,5.94,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
23,23.06,0.3,0.3,507,0.184,492,mean,dynamic
23,5.16,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
24,19.94,0.3,0.3,507,0.184,492,mean,dynamic
24,4.93,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
25,17.59,0.3,0.3,507,0.184,492,mean,dynamic
25,4.68,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
26,14.94,0.3,0.3,507,0.184,492,mean,dynamic
26,3.82,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
27,13.16,0.3,0.3,507,0.184,492,mean,dynamic
27,3.25,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
28,11.0,0.3,0.3,507,0.184,492,mean,dynamic
28,2.77,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
29,9.28,0.3,0.3,507,0.184,492,mean,dynamic
29,2.53,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
30,8.12,0.3,0.3,507,0.184,492,mean,dynamic
30,2.5,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
31,6.75,0.3,0.3,507,0.184,492,mean,dynamic
31,2.12,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
32,5.84,0.3,0.3,507,0.184,492,mean,dynamic
32,2.22,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
33,4.84,0.3,0.3,507,0.184,492,mean,dynamic
33,2.12,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
34,4.25,0.3,0.3,507,0.184,492,mean,dynamic
34,1.97,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
35,3.72,0.3,0.3,507,0.184,492,mean,dynamic
35,1.81,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
36,3.22,0.3,0.3,507,0.184,492,mean,dynamic
36,1.88,0.3,0.3,32,0.044,32.29545004718157,std,dynamic
0,5.0,0.4,0.3,494,0.041,505,mean,static
0,0.0,0.4,0.3,42,0.004,42.11701287410469,std,static
1,18.44,0.4,0.3,494,0.041,505,mean,static
1,4.32,0.4,0.3,42,0.004,42.11701287410469,std,static
2,93.31,0.4,0.3,494,0.041,505,mean,static
2,26.42,0.4,0.3,42,0.004,42.11701287410469,std,static
3,257.97,0.4,0.3,494,0.041,505,mean,static
3,61.12,0.4,0.3,42,0.004,42.11701287410469,std,static
4,363.81,0.4,0.3,494,0.041,505,mean,static
4,52.84,0.4,0.3,42,0.004,42.11701287410469,std,static
5,369.78,0.4,0.3,494,0.041,505,mean,static
5,32.95,0.4,0.3,42,0.004,42.11701287410469,std,static
6,331.19,0.4,0.3,494,0.041,505,mean,static
6,22.86,0.4,0.3,42,0.004,42.11701287410469,std,static
7,289.81,0.4,0.3,494,0.041,505,mean,static
7,20.62,0.4,0.3,42,0.004,42.11701287410469,std,static
8,247.66,0.4,0.3,494,0.041,505,mean,static
8,15.69,0.4,0.3,42,0.004,42.11701287410469,std,static
9,209.47,0.4,0.3,494,0.041,505,mean,static
9,12.15,0.4,0.3,42,0.004,42.11701287410469,std,static
10,177.44,0.4,0.3,494,0.041,505,mean,static
10,11.61,0.4,0.3,42,0.004,42.11701287410469,std,static
11,148.75,0.4,0.3,494,0.041,505,mean,static
11,11.43,0.4,0.3,42,0.004,42.11701287410469,std,static
12,126.31,0.4,0.3,494,0.041,505,mean,static
12,11.78,0.4,0.3,42,0.004,42.11701287410469,std,static
13,109.19,0.4,0.3,494,0.041,505,mean,static
13,10.96,0.4,0.3,42,0.004,42.11701287410469,std,static
14,92.97,0.4,0.3,494,0.041,505,mean,static
14,9.57,0.4,0.3,42,0.004,42.11701287410469,std,static
15,77.09,0.4,0.3,494,0.041,505,mean,static
15,8.18,0.4,0.3,42,0.004,42.11701287410469,std,static
16,65.0,0.4,0.3,494,0.041,505,mean,static
16,7.5,0.4,0.3,42,0.004,42.11701287410469,std,static
17,56.19,0.4,0.3,494,0.041,505,mean,static
17,7.22,0.4,0.3,42,0.004,42.11701287410469,std,static
18,48.12,0.4,0.3,494,0.041,505,mean,static
18,6.61,0.4,0.3,42,0.004,42.11701287410469,std,static
19,41.34,0.4,0.3,494,0.041,505,mean,static
19,6.45,0.4,0.3,42,0.004,42.11701287410469,std,static
20,35.78,0.4,0.3,494,0.041,505,mean,static
20,5.89,0.4,0.3,42,0.004,42.11701287410469,std,static
21,30.5,0.4,0.3,494,0.041,505,mean,static
21,5.56,0.4,0.3,42,0.004,42.11701287410469,std,static
22,26.81,0.4,0.3,494,0.041,505,mean,static
22,4.78,0.4,0.3,42,0.004,42.11701287410469,std,static
23,23.19,0.4,0.3,494,0.041,505,mean,static
23,4.54,0.4,0.3,42,0.004,42.11701287410469,std,static
24,20.06,0.4,0.3,494,0.041,505,mean,static
24,4.37,0.4,0.3,42,0.004,42.11701287410469,std,static
25,16.69,0.4,0.3,494,0.041,505,mean,static
25,3.57,0.4,0.3,42,0.004,42.11701287410469,std,static
26,14.91,0.4,0.3,494,0.041,505,mean,static
26,3.11,0.4,0.3,42,0.004,42.11701287410469,std,static
27,12.88,0.4,0.3,494,0.041,505,mean,static
27,2.76,0.4,0.3,42,0.004,42.11701287410469,std,static
28,10.78,0.4,0.3,494,0.041,505,mean,static
28,2.53,0.4,0.3,42,0.004,42.11701287410469,std,static
29,9.28,0.4,0.3,494,0.041,505,mean,static
29,2.43,0.4,0.3,42,0.004,42.11701287410469,std,static
30,8.0,0.4,0.3,494,0.041,505,mean,static
30,2.36,0.4,0.3,42,0.004,42.11701287410469,std,static
31,7.03,0.4,0.3,494,0.041,505,mean,static
31,2.17,0.4,0.3,42,0.004,42.11701287410469,std,static
32,6.25,0.4,0.3,494,0.041,505,mean,static
32,2.29,0.4,0.3,42,0.004,42.11701287410469,std,static
33,5.5,0.4,0.3,494,0.041,505,mean,static
33,2.36,0.4,0.3,42,0.004,42.11701287410469,std,static
34,4.56,0.4,0.3,494,0.041,505,mean,static
34,2.09,0.4,0.3,42,0.004,42.11701287410469,std,static
35,3.91,0.4,0.3,494,0.041,505,mean,static
35,1.84,0.4,0.3,42,0.004,42.11701287410469,std,static
36,3.16,0.4,0.3,494,0.041,505,mean,static
36,1.5,0.4,0.3,42,0.004,42.11701287410469,std,static
0,5.0,0.4,0.3,524,0.146,475,mean,dynamic
0,0.0,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
1,18.12,0.4,0.3,524,0.146,475,mean,dynamic
1,4.7,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
2,90.56,0.4,0.3,524,0.146,475,mean,dynamic
2,30.72,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
3,261.16,0.4,0.3,524,0.146,475,mean,dynamic
3,63.04,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
4,378.41,0.4,0.3,524,0.146,475,mean,dynamic
4,44.63,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
5,384.25,0.4,0.3,524,0.146,475,mean,dynamic
5,26.87,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
6,344.88,0.4,0.3,524,0.146,475,mean,dynamic
6,21.58,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
7,301.66,0.4,0.3,524,0.146,475,mean,dynamic
7,17.42,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
8,262.0,0.4,0.3,524,0.146,475,mean,dynamic
8,14.38,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
9,225.5,0.4,0.3,524,0.146,475,mean,dynamic
9,14.01,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
10,195.09,0.4,0.3,524,0.146,475,mean,dynamic
10,13.16,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
11,168.31,0.4,0.3,524,0.146,475,mean,dynamic
11,13.33,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
12,144.69,0.4,0.3,524,0.146,475,mean,dynamic
12,12.26,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
13,124.47,0.4,0.3,524,0.146,475,mean,dynamic
13,12.29,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
14,105.81,0.4,0.3,524,0.146,475,mean,dynamic
14,11.26,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
15,89.81,0.4,0.3,524,0.146,475,mean,dynamic
15,10.29,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
16,76.94,0.4,0.3,524,0.146,475,mean,dynamic
16,10.01,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
17,66.0,0.4,0.3,524,0.146,475,mean,dynamic
17,8.79,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
18,55.62,0.4,0.3,524,0.146,475,mean,dynamic
18,7.21,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
19,47.38,0.4,0.3,524,0.146,475,mean,dynamic
19,6.79,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
20,40.59,0.4,0.3,524,0.146,475,mean,dynamic
20,6.25,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
21,34.56,0.4,0.3,524,0.146,475,mean,dynamic
21,5.81,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
22,29.72,0.4,0.3,524,0.146,475,mean,dynamic
22,5.54,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
23,25.38,0.4,0.3,524,0.146,475,mean,dynamic
23,5.35,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
24,21.88,0.4,0.3,524,0.146,475,mean,dynamic
24,5.57,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
25,18.12,0.4,0.3,524,0.146,475,mean,dynamic
25,5.07,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
26,15.84,0.4,0.3,524,0.146,475,mean,dynamic
26,4.66,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
27,13.53,0.4,0.3,524,0.146,475,mean,dynamic
27,4.21,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
28,11.62,0.4,0.3,524,0.146,475,mean,dynamic
28,3.93,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
29,9.72,0.4,0.3,524,0.146,475,mean,dynamic
29,3.62,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
30,8.0,0.4,0.3,524,0.146,475,mean,dynamic
30,3.13,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
31,6.72,0.4,0.3,524,0.146,475,mean,dynamic
31,2.81,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
32,5.56,0.4,0.3,524,0.146,475,mean,dynamic
32,2.88,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
33,4.59,0.4,0.3,524,0.146,475,mean,dynamic
33,2.66,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
34,4.03,0.4,0.3,524,0.146,475,mean,dynamic
34,2.46,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
35,3.47,0.4,0.3,524,0.146,475,mean,dynamic
35,2.36,0.4,0.3,34,0.033,34.538701119179336,std,dynamic
0,5.0,0.5,0.3,504,0.04,495,mean,static
0,0.0,0.5,0.3,29,0.003,29.157288298768457,std,static
1,17.78,0.5,0.3,504,0.04,495,mean,static
1,2.9,0.5,0.3,29,0.003,29.157288298768457,std,static
2,96.25,0.5,0.3,504,0.04,495,mean,static
2,21.35,0.5,0.3,29,0.003,29.157288298768457,std,static
3,268.56,0.5,0.3,504,0.04,495,mean,static
3,42.78,0.5,0.3,29,0.003,29.157288298768457,std,static
4,374.69,0.5,0.3,504,0.04,495,mean,static
4,34.09,0.5,0.3,29,0.003,29.157288298768457,std,static
5,380.91,0.5,0.3,504,0.04,495,mean,static
5,21.94,0.5,0.3,29,0.003,29.157288298768457,std,static
6,340.66,0.5,0.3,504,0.04,495,mean,static
6,15.13,0.5,0.3,29,0.003,29.157288298768457,std,static
7,299.56,0.5,0.3,504,0.04,495,mean,static
7,14.76,0.5,0.3,29,0.003,29.157288298768457,std,static
8,254.44,0.5,0.3,504,0.04,495,mean,static
8,12.46,0.5,0.3,29,0.003,29.157288298768457,std,static
9,216.88,0.5,0.3,504,0.04,495,mean,static
9,11.66,0.5,0.3,29,0.003,29.157288298768457,std,static
10,181.0,0.5,0.3,504,0.04,495,mean,static
10,9.39,0.5,0.3,29,0.003,29.157288298768457,std,static
11,153.19,0.5,0.3,504,0.04,495,mean,static
11,9.48,0.5,0.3,29,0.003,29.157288298768457,std,static
12,130.12,0.5,0.3,504,0.04,495,mean,static
12,8.83,0.5,0.3,29,0.003,29.157288298768457,std,static
13,111.97,0.5,0.3,504,0.04,495,mean,static
13,7.7,0.5,0.3,29,0.003,29.157288298768457,std,static
14,94.84,0.5,0.3,504,0.04,495,mean,static
14,7.51,0.5,0.3,29,0.003,29.157288298768457,std,static
15,78.97,0.5,0.3,504,0.04,495,mean,static
15,6.17,0.5,0.3,29,0.003,29.157288298768457,std,static
16,67.0,0.5,0.3,504,0.04,495,mean,static
16,6.35,0.5,0.3,29,0.003,29.157288298768457,std,static
17,57.06,0.5,0.3,504,0.04,495,mean,static
17,6.16,0.5,0.3,29,0.003,29.157288298768457,std,static
18,48.12,0.5,0.3,504,0.04,495,mean,static
18,5.98,0.5,0.3,29,0.003,29.157288298768457,std,static
19,40.28,0.5,0.3,504,0.04,495,mean,static
19,5.4,0.5,0.3,29,0.003,29.157288298768457,std,static
20,35.19,0.5,0.3,504,0.04,495,mean,static
20,5.33,0.5,0.3,29,0.003,29.157288298768457,std,static
21,29.69,0.5,0.3,504,0.04,495,mean,static
21,5.2,0.5,0.3,29,0.003,29.157288298768457,std,static
22,25.47,0.5,0.3,504,0.04,495,mean,static
22,4.89,0.5,0.3,29,0.003,29.157288298768457,std,static
23,21.94,0.5,0.3,504,0.04,495,mean,static
23,4.35,0.5,0.3,29,0.003,29.157288298768457,std,static
24,18.03,0.5,0.3,504,0.04,495,mean,static
24,3.91,0.5,0.3,29,0.003,29.157288298768457,std,static
25,15.47,0.5,0.3,504,0.04,495,mean,static
25,3.56,0.5,0.3,29,0.003,29.157288298768457,std,static
26,13.72,0.5,0.3,504,0.04,495,mean,static
26,3.48,0.5,0.3,29,0.003,29.157288298768457,std,static
27,11.97,0.5,0.3,504,0.04,495,mean,static
27,3.37,0.5,0.3,29,0.003,29.157288298768457,std,static
28,10.53,0.5,0.3,504,0.04,495,mean,static
28,3.24,0.5,0.3,29,0.003,29.157288298768457,std,static
29,9.16,0.5,0.3,504,0.04,495,mean,static
29,2.91,0.5,0.3,29,0.003,29.157288298768457,std,static
30,7.53,0.5,0.3,504,0.04,495,mean,static
30,2.32,0.5,0.3,29,0.003,29.157288298768457,std,static
31,6.0,0.5,0.3,504,0.04,495,mean,static
31,2.5,0.5,0.3,29,0.003,29.157288298768457,std,static
32,5.5,0.5,0.3,504,0.04,495,mean,static
32,2.33,0.5,0.3,29,0.003,29.157288298768457,std,static
33,4.91,0.5,0.3,504,0.04,495,mean,static
33,2.16,0.5,0.3,29,0.003,29.157288298768457,std,static
34,4.41,0.5,0.3,504,0.04,495,mean,static
34,1.95,0.5,0.3,29,0.003,29.157288298768457,std,static
35,3.66,0.5,0.3,504,0.04,495,mean,static
35,1.96,0.5,0.3,29,0.003,29.157288298768457,std,static
0,5.0,0.5,0.3,519,0.076,477,mean,dynamic
0,0.0,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
1,17.75,0.5,0.3,519,0.076,477,mean,dynamic
1,3.43,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
2,84.31,0.5,0.3,519,0.076,477,mean,dynamic
2,18.77,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
3,249.22,0.5,0.3,519,0.076,477,mean,dynamic
3,43.16,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
4,375.41,0.5,0.3,519,0.076,477,mean,dynamic
4,35.08,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
5,381.69,0.5,0.3,519,0.076,477,mean,dynamic
5,26.29,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
6,341.0,0.5,0.3,519,0.076,477,mean,dynamic
6,19.02,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
7,297.34,0.5,0.3,519,0.076,477,mean,dynamic
7,18.74,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
8,255.59,0.5,0.3,519,0.076,477,mean,dynamic
8,17.77,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
9,220.69,0.5,0.3,519,0.076,477,mean,dynamic
9,16.63,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
10,190.81,0.5,0.3,519,0.076,477,mean,dynamic
10,14.94,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
11,164.47,0.5,0.3,519,0.076,477,mean,dynamic
11,13.9,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
12,142.06,0.5,0.3,519,0.076,477,mean,dynamic
12,12.35,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
13,122.28,0.5,0.3,519,0.076,477,mean,dynamic
13,10.72,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
14,105.81,0.5,0.3,519,0.076,477,mean,dynamic
14,10.09,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
15,89.75,0.5,0.3,519,0.076,477,mean,dynamic
15,8.83,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
16,77.38,0.5,0.3,519,0.076,477,mean,dynamic
16,7.95,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
17,66.69,0.5,0.3,519,0.076,477,mean,dynamic
17,7.76,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
18,57.72,0.5,0.3,519,0.076,477,mean,dynamic
18,6.54,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
19,48.84,0.5,0.3,519,0.076,477,mean,dynamic
19,5.8,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
20,42.19,0.5,0.3,519,0.076,477,mean,dynamic
20,5.14,0.5,0.3,26,0.008,25.061623270201395,std,dynamic
21,35.44,0.5,0.3,519,0.076,477,mean,dynamic
