time,I,pol,r,ar,cc,V_tot,kind,net_type
8,40.09,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
9,66.12,0.9,0.1,252,0.058,643,mean,dynamic
9,43.86,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
10,75.16,0.9,0.1,252,0.058,643,mean,dynamic
10,45.58,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
11,81.97,0.9,0.1,252,0.058,643,mean,dynamic
11,43.6,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
12,87.66,0.9,0.1,252,0.058,643,mean,dynamic
12,40.93,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
13,89.5,0.9,0.1,252,0.058,643,mean,dynamic
13,38.9,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
14,87.91,0.9,0.1,252,0.058,643,mean,dynamic
14,35.39,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
15,85.75,0.9,0.1,252,0.058,643,mean,dynamic
15,33.03,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
16,81.12,0.9,0.1,252,0.058,643,mean,dynamic
16,28.24,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
17,77.41,0.9,0.1,252,0.058,643,mean,dynamic
17,23.16,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
18,73.62,0.9,0.1,252,0.058,643,mean,dynamic
18,20.27,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
19,69.5,0.9,0.1,252,0.058,643,mean,dynamic
19,17.67,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
20,64.5,0.9,0.1,252,0.058,643,mean,dynamic
20,15.09,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
21,58.94,0.9,0.1,252,0.058,643,mean,dynamic
21,12.88,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
22,54.09,0.9,0.1,252,0.058,643,mean,dynamic
22,11.05,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
23,49.81,0.9,0.1,252,0.058,643,mean,dynamic
23,10.18,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
24,45.5,0.9,0.1,252,0.058,643,mean,dynamic
24,9.89,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
25,41.22,0.9,0.1,252,0.058,643,mean,dynamic
25,9.45,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
26,37.66,0.9,0.1,252,0.058,643,mean,dynamic
26,9.52,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
27,33.91,0.9,0.1,252,0.058,643,mean,dynamic
27,8.82,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
28,31.19,0.9,0.1,252,0.058,643,mean,dynamic
28,8.45,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
29,28.53,0.9,0.1,252,0.058,643,mean,dynamic
29,7.95,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
30,25.53,0.9,0.1,252,0.058,643,mean,dynamic
30,7.06,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
31,22.5,0.9,0.1,252,0.058,643,mean,dynamic
31,6.61,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
32,19.88,0.9,0.1,252,0.058,643,mean,dynamic
32,6.13,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
33,17.44,0.9,0.1,252,0.058,643,mean,dynamic
33,5.63,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
34,15.66,0.9,0.1,252,0.058,643,mean,dynamic
34,4.92,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
35,14.38,0.9,0.1,252,0.058,643,mean,dynamic
35,4.56,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
36,12.44,0.9,0.1,252,0.058,643,mean,dynamic
36,4.34,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
37,11.09,0.9,0.1,252,0.058,643,mean,dynamic
37,4.4,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
38,9.84,0.9,0.1,252,0.058,643,mean,dynamic
38,4.63,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
39,9.19,0.9,0.1,252,0.058,643,mean,dynamic
39,4.95,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
40,7.81,0.9,0.1,252,0.058,643,mean,dynamic
40,4.02,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
41,7.03,0.9,0.1,252,0.058,643,mean,dynamic
41,3.7,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
42,6.19,0.9,0.1,252,0.058,643,mean,dynamic
42,3.31,0.9,0.1,69,0.002,48.10908827861946,std,dynamic
0,5.0,0.1,0.2,72,0.04,921,mean,static
0,0.0,0.1,0.2,41,0.002,36.65208043208462,std,static
1,6.28,0.1,0.2,72,0.04,921,mean,static
1,1.48,0.1,0.2,41,0.002,36.65208043208462,std,static
2,9.34,0.1,0.2,72,0.04,921,mean,static
2,3.7,0.1,0.2,41,0.002,36.65208043208462,std,static
3,13.56,0.1,0.2,72,0.04,921,mean,static
3,6.45,0.1,0.2,41,0.002,36.65208043208462,std,static
4,19.09,0.1,0.2,72,0.04,921,mean,static
4,10.61,0.1,0.2,41,0.002,36.65208043208462,std,static
5,23.78,0.1,0.2,72,0.04,921,mean,static
5,14.3,0.1,0.2,41,0.002,36.65208043208462,std,static
6,28.06,0.1,0.2,72,0.04,921,mean,static
6,18.14,0.1,0.2,41,0.002,36.65208043208462,std,static
7,31.19,0.1,0.2,72,0.04,921,mean,static
7,20.02,0.1,0.2,41,0.002,36.65208043208462,std,static
8,32.09,0.1,0.2,72,0.04,921,mean,static
8,20.78,0.1,0.2,41,0.002,36.65208043208462,std,static
9,32.34,0.1,0.2,72,0.04,921,mean,static
9,20.43,0.1,0.2,41,0.002,36.65208043208462,std,static
10,31.53,0.1,0.2,72,0.04,921,mean,static
10,20.11,0.1,0.2,41,0.002,36.65208043208462,std,static
11,29.09,0.1,0.2,72,0.04,921,mean,static
11,19.4,0.1,0.2,41,0.002,36.65208043208462,std,static
12,27.0,0.1,0.2,72,0.04,921,mean,static
12,18.97,0.1,0.2,41,0.002,36.65208043208462,std,static
13,25.09,0.1,0.2,72,0.04,921,mean,static
13,16.91,0.1,0.2,41,0.002,36.65208043208462,std,static
14,22.5,0.1,0.2,72,0.04,921,mean,static
14,15.45,0.1,0.2,41,0.002,36.65208043208462,std,static
15,20.47,0.1,0.2,72,0.04,921,mean,static
15,13.83,0.1,0.2,41,0.002,36.65208043208462,std,static
16,18.28,0.1,0.2,72,0.04,921,mean,static
16,12.36,0.1,0.2,41,0.002,36.65208043208462,std,static
17,16.28,0.1,0.2,72,0.04,921,mean,static
17,11.27,0.1,0.2,41,0.002,36.65208043208462,std,static
18,14.16,0.1,0.2,72,0.04,921,mean,static
18,9.95,0.1,0.2,41,0.002,36.65208043208462,std,static
19,12.59,0.1,0.2,72,0.04,921,mean,static
19,8.95,0.1,0.2,41,0.002,36.65208043208462,std,static
20,11.16,0.1,0.2,72,0.04,921,mean,static
20,7.97,0.1,0.2,41,0.002,36.65208043208462,std,static
21,9.88,0.1,0.2,72,0.04,921,mean,static
21,6.81,0.1,0.2,41,0.002,36.65208043208462,std,static
22,8.62,0.1,0.2,72,0.04,921,mean,static
22,5.7,0.1,0.2,41,0.002,36.65208043208462,std,static
23,7.72,0.1,0.2,72,0.04,921,mean,static
23,5.12,0.1,0.2,41,0.002,36.65208043208462,std,static
0,5.0,0.1,0.2,55,0.049,915,mean,dynamic
0,0.0,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
1,6.12,0.1,0.2,55,0.049,915,mean,dynamic
1,1.41,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
2,7.91,0.1,0.2,55,0.049,915,mean,dynamic
2,3.82,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
3,9.94,0.1,0.2,55,0.049,915,mean,dynamic
3,5.97,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
4,13.62,0.1,0.2,55,0.049,915,mean,dynamic
4,9.1,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
5,17.12,0.1,0.2,55,0.049,915,mean,dynamic
5,10.81,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
6,20.47,0.1,0.2,55,0.049,915,mean,dynamic
6,14.27,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
7,23.19,0.1,0.2,55,0.049,915,mean,dynamic
7,17.34,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
8,23.91,0.1,0.2,55,0.049,915,mean,dynamic
8,18.13,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
9,23.59,0.1,0.2,55,0.049,915,mean,dynamic
9,18.6,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
10,23.25,0.1,0.2,55,0.049,915,mean,dynamic
10,17.53,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
11,22.88,0.1,0.2,55,0.049,915,mean,dynamic
11,16.97,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
12,21.47,0.1,0.2,55,0.049,915,mean,dynamic
12,15.17,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
13,20.22,0.1,0.2,55,0.049,915,mean,dynamic
13,14.52,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
14,18.41,0.1,0.2,55,0.049,915,mean,dynamic
14,13.32,0.1,0.2,35,0.004,29.59300751444503,std,dynamic
0,5.0,0.2,0.2,72,0.04,913,mean,static
0,0.0,0.2,0.2,40,0.003,37.9394562922296,std,static
1,6.31,0.2,0.2,72,0.04,913,mean,static
1,1.57,0.2,0.2,40,0.003,37.9394562922296,std,static
2,10.34,0.2,0.2,72,0.04,913,mean,static
2,4.04,0.2,0.2,40,0.003,37.9394562922296,std,static
3,14.56,0.2,0.2,72,0.04,913,mean,static
3,7.64,0.2,0.2,40,0.003,37.9394562922296,std,static
4,18.91,0.2,0.2,72,0.04,913,mean,static
4,10.82,0.2,0.2,40,0.003,37.9394562922296,std,static
5,22.47,0.2,0.2,72,0.04,913,mean,static
5,13.67,0.2,0.2,40,0.003,37.9394562922296,std,static
6,26.16,0.2,0.2,72,0.04,913,mean,static
6,17.48,0.2,0.2,40,0.003,37.9394562922296,std,static
7,28.81,0.2,0.2,72,0.04,913,mean,static
7,19.83,0.2,0.2,40,0.003,37.9394562922296,std,static
8,30.94,0.2,0.2,72,0.04,913,mean,static
8,21.02,0.2,0.2,40,0.003,37.9394562922296,std,static
9,31.62,0.2,0.2,72,0.04,913,mean,static
9,21.41,0.2,0.2,40,0.003,37.9394562922296,std,static
10,30.91,0.2,0.2,72,0.04,913,mean,static
10,20.36,0.2,0.2,40,0.003,37.9394562922296,std,static
11,29.25,0.2,0.2,72,0.04,913,mean,static
11,18.27,0.2,0.2,40,0.003,37.9394562922296,std,static
0,5.0,0.2,0.2,71,0.069,891,mean,dynamic
0,0.0,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
1,6.41,0.2,0.2,71,0.069,891,mean,dynamic
1,1.2,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
2,8.12,0.2,0.2,71,0.069,891,mean,dynamic
2,3.16,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
3,10.91,0.2,0.2,71,0.069,891,mean,dynamic
3,4.95,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
4,14.12,0.2,0.2,71,0.069,891,mean,dynamic
4,8.08,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
5,19.25,0.2,0.2,71,0.069,891,mean,dynamic
5,12.33,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
6,23.5,0.2,0.2,71,0.069,891,mean,dynamic
6,15.8,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
7,26.28,0.2,0.2,71,0.069,891,mean,dynamic
7,17.35,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
8,28.31,0.2,0.2,71,0.069,891,mean,dynamic
8,17.65,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
9,29.72,0.2,0.2,71,0.069,891,mean,dynamic
9,19.66,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
10,29.41,0.2,0.2,71,0.069,891,mean,dynamic
10,19.52,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
11,28.41,0.2,0.2,71,0.069,891,mean,dynamic
11,18.18,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
12,26.81,0.2,0.2,71,0.069,891,mean,dynamic
12,16.94,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
13,24.94,0.2,0.2,71,0.069,891,mean,dynamic
13,16.02,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
14,23.28,0.2,0.2,71,0.069,891,mean,dynamic
14,15.18,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
15,21.56,0.2,0.2,71,0.069,891,mean,dynamic
15,12.51,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
16,19.72,0.2,0.2,71,0.069,891,mean,dynamic
16,11.21,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
17,17.72,0.2,0.2,71,0.069,891,mean,dynamic
17,10.26,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
18,16.22,0.2,0.2,71,0.069,891,mean,dynamic
18,9.35,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
19,14.31,0.2,0.2,71,0.069,891,mean,dynamic
19,8.19,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
20,12.22,0.2,0.2,71,0.069,891,mean,dynamic
20,6.99,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
21,10.91,0.2,0.2,71,0.069,891,mean,dynamic
21,6.4,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
22,9.44,0.2,0.2,71,0.069,891,mean,dynamic
22,5.83,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
23,7.91,0.2,0.2,71,0.069,891,mean,dynamic
23,5.15,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
24,7.0,0.2,0.2,71,0.069,891,mean,dynamic
24,4.72,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
25,6.22,0.2,0.2,71,0.069,891,mean,dynamic
25,4.44,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
26,5.53,0.2,0.2,71,0.069,891,mean,dynamic
26,4.06,0.2,0.2,37,0.005,28.97208718641962,std,dynamic
0,5.0,0.3,0.2,67,0.039,927,mean,static
0,0.0,0.3,0.2,35,0.003,32.797183925415,std,static
1,6.22,0.3,0.2,67,0.039,927,mean,static
1,1.39,0.3,0.2,35,0.003,32.797183925415,std,static
2,8.81,0.3,0.2,67,0.039,927,mean,static
2,4.0,0.3,0.2,35,0.003,32.797183925415,std,static
3,12.97,0.3,0.2,67,0.039,927,mean,static
3,7.51,0.3,0.2,35,0.003,32.797183925415,std,static
4,17.94,0.3,0.2,67,0.039,927,mean,static
4,11.48,0.3,0.2,35,0.003,32.797183925415,std,static
5,21.81,0.3,0.2,67,0.039,927,mean,static
5,14.36,0.3,0.2,35,0.003,32.797183925415,std,static
6,25.34,0.3,0.2,67,0.039,927,mean,static
6,16.39,0.3,0.2,35,0.003,32.797183925415,std,static
7,28.53,0.3,0.2,67,0.039,927,mean,static
7,17.61,0.3,0.2,35,0.003,32.797183925415,std,static
8,30.44,0.3,0.2,67,0.039,927,mean,static
8,17.95,0.3,0.2,35,0.003,32.797183925415,std,static
9,30.38,0.3,0.2,67,0.039,927,mean,static
9,17.02,0.3,0.2,35,0.003,32.797183925415,std,static
10,30.56,0.3,0.2,67,0.039,927,mean,static
10,16.52,0.3,0.2,35,0.003,32.797183925415,std,static
11,28.66,0.3,0.2,67,0.039,927,mean,static
11,15.76,0.3,0.2,35,0.003,32.797183925415,std,static
12,26.84,0.3,0.2,67,0.039,927,mean,static
12,14.44,0.3,0.2,35,0.003,32.797183925415,std,static
13,24.75,0.3,0.2,67,0.039,927,mean,static
13,13.49,0.3,0.2,35,0.003,32.797183925415,std,static
14,22.75,0.3,0.2,67,0.039,927,mean,static
14,12.44,0.3,0.2,35,0.003,32.797183925415,std,static
15,20.56,0.3,0.2,67,0.039,927,mean,static
15,10.96,0.3,0.2,35,0.003,32.797183925415,std,static
16,17.97,0.3,0.2,67,0.039,927,mean,static
16,9.42,0.3,0.2,35,0.003,32.797183925415,std,static
17,15.72,0.3,0.2,67,0.039,927,mean,static
17,8.64,0.3,0.2,35,0.003,32.797183925415,std,static
18,13.72,0.3,0.2,67,0.039,927,mean,static
18,7.25,0.3,0.2,35,0.003,32.797183925415,std,static
19,11.84,0.3,0.2,67,0.039,927,mean,static
19,6.38,0.3,0.2,35,0.003,32.797183925415,std,static
20,10.47,0.3,0.2,67,0.039,927,mean,static
20,5.83,0.3,0.2,35,0.003,32.797183925415,std,static
0,5.0,0.3,0.2,99,0.086,845,mean,dynamic
0,0.0,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
1,6.94,0.3,0.2,99,0.086,845,mean,dynamic
1,1.6,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
2,10.12,0.3,0.2,99,0.086,845,mean,dynamic
2,4.04,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
3,14.97,0.3,0.2,99,0.086,845,mean,dynamic
3,7.49,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
4,21.25,0.3,0.2,99,0.086,845,mean,dynamic
4,12.2,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
5,28.0,0.3,0.2,99,0.086,845,mean,dynamic
5,16.76,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
6,34.75,0.3,0.2,99,0.086,845,mean,dynamic
6,21.84,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
7,38.38,0.3,0.2,99,0.086,845,mean,dynamic
7,23.63,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
8,41.44,0.3,0.2,99,0.086,845,mean,dynamic
8,25.42,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
9,41.66,0.3,0.2,99,0.086,845,mean,dynamic
9,25.54,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
10,40.38,0.3,0.2,99,0.086,845,mean,dynamic
10,24.29,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
11,37.69,0.3,0.2,99,0.086,845,mean,dynamic
11,22.74,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
12,36.97,0.3,0.2,99,0.086,845,mean,dynamic
12,21.54,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
13,34.44,0.3,0.2,99,0.086,845,mean,dynamic
13,19.88,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
14,32.03,0.3,0.2,99,0.086,845,mean,dynamic
14,18.17,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
15,29.34,0.3,0.2,99,0.086,845,mean,dynamic
15,16.11,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
16,27.25,0.3,0.2,99,0.086,845,mean,dynamic
16,13.8,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
17,24.97,0.3,0.2,99,0.086,845,mean,dynamic
17,12.25,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
18,22.44,0.3,0.2,99,0.086,845,mean,dynamic
18,10.53,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
19,20.34,0.3,0.2,99,0.086,845,mean,dynamic
19,9.41,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
20,18.31,0.3,0.2,99,0.086,845,mean,dynamic
20,8.45,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
21,17.0,0.3,0.2,99,0.086,845,mean,dynamic
21,7.96,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
22,14.34,0.3,0.2,99,0.086,845,mean,dynamic
22,6.89,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
23,12.5,0.3,0.2,99,0.086,845,mean,dynamic
23,6.15,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
24,11.09,0.3,0.2,99,0.086,845,mean,dynamic
24,5.89,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
25,9.81,0.3,0.2,99,0.086,845,mean,dynamic
25,5.46,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
26,8.41,0.3,0.2,99,0.086,845,mean,dynamic
26,4.65,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
27,7.12,0.3,0.2,99,0.086,845,mean,dynamic
27,4.51,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
28,5.78,0.3,0.2,99,0.086,845,mean,dynamic
28,3.97,0.3,0.2,48,0.01,33.29860169736862,std,dynamic
0,5.0,0.4,0.2,66,0.039,922,mean,static
0,0.0,0.4,0.2,28,0.003,26.279076158609534,std,static
1,6.03,0.4,0.2,66,0.039,922,mean,static
1,1.19,0.4,0.2,28,0.003,26.279076158609534,std,static
2,8.34,0.4,0.2,66,0.039,922,mean,static
2,3.03,0.4,0.2,28,0.003,26.279076158609534,std,static
3,12.28,0.4,0.2,66,0.039,922,mean,static
3,5.67,0.4,0.2,28,0.003,26.279076158609534,std,static
4,16.5,0.4,0.2,66,0.039,922,mean,static
4,8.1,0.4,0.2,28,0.003,26.279076158609534,std,static
5,20.81,0.4,0.2,66,0.039,922,mean,static
5,10.31,0.4,0.2,28,0.003,26.279076158609534,std,static
6,24.28,0.4,0.2,66,0.039,922,mean,static
6,12.09,0.4,0.2,28,0.003,26.279076158609534,std,static
7,26.25,0.4,0.2,66,0.039,922,mean,static
7,13.49,0.4,0.2,28,0.003,26.279076158609534,std,static
8,28.25,0.4,0.2,66,0.039,922,mean,static
8,14.54,0.4,0.2,28,0.003,26.279076158609534,std,static
9,29.31,0.4,0.2,66,0.039,922,mean,static
9,14.48,0.4,0.2,28,0.003,26.279076158609534,std,static
10,27.97,0.4,0.2,66,0.039,922,mean,static
10,13.63,0.4,0.2,28,0.003,26.279076158609534,std,static
11,26.72,0.4,0.2,66,0.039,922,mean,static
11,12.8,0.4,0.2,28,0.003,26.279076158609534,std,static
12,24.75,0.4,0.2,66,0.039,922,mean,static
12,11.82,0.4,0.2,28,0.003,26.279076158609534,std,static
13,23.97,0.4,0.2,66,0.039,922,mean,static
13,11.88,0.4,0.2,28,0.003,26.279076158609534,std,static
0,5.0,0.4,0.2,99,0.08,812,mean,dynamic
0,0.0,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
1,6.88,0.4,0.2,99,0.08,812,mean,dynamic
1,1.93,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
2,9.94,0.4,0.2,99,0.08,812,mean,dynamic
2,3.78,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
3,13.84,0.4,0.2,99,0.08,812,mean,dynamic
3,6.94,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
4,17.47,0.4,0.2,99,0.08,812,mean,dynamic
4,10.72,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
5,23.84,0.4,0.2,99,0.08,812,mean,dynamic
5,16.11,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
6,30.03,0.4,0.2,99,0.08,812,mean,dynamic
6,20.71,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
7,34.91,0.4,0.2,99,0.08,812,mean,dynamic
7,23.21,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
8,37.09,0.4,0.2,99,0.08,812,mean,dynamic
8,23.92,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
9,38.75,0.4,0.2,99,0.08,812,mean,dynamic
9,23.5,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
10,39.19,0.4,0.2,99,0.08,812,mean,dynamic
10,24.23,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
11,37.88,0.4,0.2,99,0.08,812,mean,dynamic
11,23.22,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
12,37.09,0.4,0.2,99,0.08,812,mean,dynamic
12,23.02,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
13,34.44,0.4,0.2,99,0.08,812,mean,dynamic
13,20.47,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
14,32.59,0.4,0.2,99,0.08,812,mean,dynamic
14,18.87,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
15,30.03,0.4,0.2,99,0.08,812,mean,dynamic
15,17.12,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
16,28.06,0.4,0.2,99,0.08,812,mean,dynamic
16,15.92,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
17,25.53,0.4,0.2,99,0.08,812,mean,dynamic
17,14.01,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
18,23.38,0.4,0.2,99,0.08,812,mean,dynamic
18,13.11,0.4,0.2,50,0.008,30.46871794870109,std,dynamic
0,5.0,0.5,0.2,65,0.041,928,mean,static
0,0.0,0.5,0.2,35,0.003,31.64832082334701,std,static
1,5.78,0.5,0.2,65,0.041,928,mean,static
1,1.27,0.5,0.2,35,0.003,31.64832082334701,std,static
2,8.69,0.5,0.2,65,0.041,928,mean,static
2,3.2,0.5,0.2,35,0.003,31.64832082334701,std,static
3,13.66,0.5,0.2,65,0.041,928,mean,static
3,7.26,0.5,0.2,35,0.003,31.64832082334701,std,static
4,17.66,0.5,0.2,65,0.041,928,mean,static
4,9.95,0.5,0.2,35,0.003,31.64832082334701,std,static
5,21.47,0.5,0.2,65,0.041,928,mean,static
5,12.47,0.5,0.2,35,0.003,31.64832082334701,std,static
6,24.5,0.5,0.2,65,0.041,928,mean,static
6,14.93,0.5,0.2,35,0.003,31.64832082334701,std,static
7,26.69,0.5,0.2,65,0.041,928,mean,static
7,16.08,0.5,0.2,35,0.003,31.64832082334701,std,static
8,28.59,0.5,0.2,65,0.041,928,mean,static
8,17.74,0.5,0.2,35,0.003,31.64832082334701,std,static
9,29.28,0.5,0.2,65,0.041,928,mean,static
9,18.32,0.5,0.2,35,0.003,31.64832082334701,std,static
10,29.09,0.5,0.2,65,0.041,928,mean,static
10,17.9,0.5,0.2,35,0.003,31.64832082334701,std,static
11,27.06,0.5,0.2,65,0.041,928,mean,static
11,16.68,0.5,0.2,35,0.003,31.64832082334701,std,static
12,24.94,0.5,0.2,65,0.041,928,mean,static
12,15.87,0.5,0.2,35,0.003,31.64832082334701,std,static
13,23.19,0.5,0.2,65,0.041,928,mean,static
13,14.81,0.5,0.2,35,0.003,31.64832082334701,std,static
14,21.34,0.5,0.2,65,0.041,928,mean,static
14,13.22,0.5,0.2,35,0.003,31.64832082334701,std,static
15,19.19,0.5,0.2,65,0.041,928,mean,static
15,11.24,0.5,0.2,35,0.003,31.64832082334701,std,static
16,16.72,0.5,0.2,65,0.041,928,mean,static
16,9.73,0.5,0.2,35,0.003,31.64832082334701,std,static
17,14.28,0.5,0.2,65,0.041,928,mean,static
17,8.53,0.5,0.2,35,0.003,31.64832082334701,std,static
18,12.59,0.5,0.2,65,0.041,928,mean,static
18,7.45,0.5,0.2,35,0.003,31.64832082334701,std,static
19,10.88,0.5,0.2,65,0.041,928,mean,static
19,6.83,0.5,0.2,35,0.003,31.64832082334701,std,static
20,9.5,0.5,0.2,65,0.041,928,mean,static
20,6.25,0.5,0.2,35,0.003,31.64832082334701,std,static
0,5.0,0.5,0.2,76,0.066,786,mean,dynamic
0,0.0,0.5,0.2,47,0.003,24.50412513103661,std,dynamic
1,6.19,0.5,0.2,76,0.066,786,mean,dynamic
1,1.4,0.5,0.2,47,0.003,24.50412513103661,std,dynamic
2,7.53,0.5,0.2,76,0.066,786,mean,dynamic
2,3.63,0.5,0.2,47,0.003,24.50412513103661,std,dynamic
3,9.12,0.5,0.2,76,0.066,786,mean,dynamic
3,5.49,0.5,0.2,47,0.003,24.50412513103661,std,dynamic
4,11.66,0.5,0.2,76,0.066,786,mean,dynamic
4,7.4,0.5,0.2,47,0.003,24.50412513103661,std,dynamic
5,14.09,0.5,0.2,76,0.066,786,mean,dynamic
5,9.5,0.5,0.2,47,0.003,24.50412513103661,std,dynamic
6,17.53,0.5,0.2,76,0.066,786,mean,dynamic
6,12.12,0.5,0.2,47,0.003,24.50412513103661,std,dynamic
