time,I,pol,r,ar,cc,V_tot,kind,net_type
8,5.35,0.5,0.3,13,0.002,19.15795771344117,std,dynamic
0,5.0,0.6,0.3,13,0.041,963,mean,static
0,0.0,0.6,0.3,6,0.003,36.2999521134326,std,static
1,5.53,0.6,0.3,13,0.041,963,mean,static
1,0.87,0.6,0.3,6,0.003,36.2999521134326,std,static
2,6.34,0.6,0.3,13,0.041,963,mean,static
2,2.26,0.6,0.3,6,0.003,36.2999521134326,std,static
3,6.34,0.6,0.3,13,0.041,963,mean,static
3,3.0,0.6,0.3,6,0.003,36.2999521134326,std,static
4,6.47,0.6,0.3,13,0.041,963,mean,static
4,3.34,0.6,0.3,6,0.003,36.2999521134326,std,static
5,6.62,0.6,0.3,13,0.041,963,mean,static
5,3.58,0.6,0.3,6,0.003,36.2999521134326,std,static
6,6.41,0.6,0.3,13,0.041,963,mean,static
6,3.6,0.6,0.3,6,0.003,36.2999521134326,std,static
7,5.84,0.6,0.3,13,0.041,963,mean,static
7,3.69,0.6,0.3,6,0.003,36.2999521134326,std,static
0,5.0,0.6,0.3,24,0.058,792,mean,dynamic
0,0.0,0.6,0.3,15,0.001,14.7221333690977,std,dynamic
1,5.47,0.6,0.3,24,0.058,792,mean,dynamic
1,1.27,0.6,0.3,15,0.001,14.7221333690977,std,dynamic
2,6.03,0.6,0.3,24,0.058,792,mean,dynamic
2,2.08,0.6,0.3,15,0.001,14.7221333690977,std,dynamic
3,6.75,0.6,0.3,24,0.058,792,mean,dynamic
3,2.61,0.6,0.3,15,0.001,14.7221333690977,std,dynamic
4,7.5,0.6,0.3,24,0.058,792,mean,dynamic
4,3.29,0.6,0.3,15,0.001,14.7221333690977,std,dynamic
5,7.78,0.6,0.3,24,0.058,792,mean,dynamic
5,3.52,0.6,0.3,15,0.001,14.7221333690977,std,dynamic
6,7.34,0.6,0.3,24,0.058,792,mean,dynamic
6,3.95,0.6,0.3,15,0.001,14.7221333690977,std,dynamic
7,7.56,0.6,0.3,24,0.058,792,mean,dynamic
7,4.95,0.6,0.3,15,0.001,14.7221333690977,std,dynamic
8,7.53,0.6,0.3,24,0.058,792,mean,dynamic
8,5.33,0.6,0.3,15,0.001,14.7221333690977,std,dynamic
9,7.53,0.6,0.3,24,0.058,792,mean,dynamic
9,5.52,0.6,0.3,15,0.001,14.7221333690977,std,dynamic
0,5.0,0.7,0.3,14,0.041,971,mean,static
0,0.0,0.7,0.3,7,0.003,19.91247940206091,std,static
1,5.72,0.7,0.3,14,0.041,971,mean,static
1,1.15,0.7,0.3,7,0.003,19.91247940206091,std,static
2,6.5,0.7,0.3,14,0.041,971,mean,static
2,2.02,0.7,0.3,7,0.003,19.91247940206091,std,static
3,6.5,0.7,0.3,14,0.041,971,mean,static
3,2.56,0.7,0.3,7,0.003,19.91247940206091,std,static
4,7.0,0.7,0.3,14,0.041,971,mean,static
4,3.3,0.7,0.3,7,0.003,19.91247940206091,std,static
5,7.38,0.7,0.3,14,0.041,971,mean,static
5,3.77,0.7,0.3,7,0.003,19.91247940206091,std,static
6,7.44,0.7,0.3,14,0.041,971,mean,static
6,4.05,0.7,0.3,7,0.003,19.91247940206091,std,static
7,7.53,0.7,0.3,14,0.041,971,mean,static
7,4.73,0.7,0.3,7,0.003,19.91247940206091,std,static
8,7.09,0.7,0.3,14,0.041,971,mean,static
8,4.33,0.7,0.3,7,0.003,19.91247940206091,std,static
9,6.44,0.7,0.3,14,0.041,971,mean,static
9,4.06,0.7,0.3,7,0.003,19.91247940206091,std,static
0,5.0,0.7,0.3,21,0.057,771,mean,dynamic
0,0.0,0.7,0.3,15,0.002,20.164944830075783,std,dynamic
1,5.66,0.7,0.3,21,0.057,771,mean,dynamic
1,1.29,0.7,0.3,15,0.002,20.164944830075783,std,dynamic
2,5.94,0.7,0.3,21,0.057,771,mean,dynamic
2,2.32,0.7,0.3,15,0.002,20.164944830075783,std,dynamic
3,6.06,0.7,0.3,21,0.057,771,mean,dynamic
3,2.87,0.7,0.3,15,0.002,20.164944830075783,std,dynamic
4,6.19,0.7,0.3,21,0.057,771,mean,dynamic
4,3.46,0.7,0.3,15,0.002,20.164944830075783,std,dynamic
5,6.47,0.7,0.3,21,0.057,771,mean,dynamic
5,4.44,0.7,0.3,15,0.002,20.164944830075783,std,dynamic
6,5.81,0.7,0.3,21,0.057,771,mean,dynamic
6,4.0,0.7,0.3,15,0.002,20.164944830075783,std,dynamic
0,5.0,0.8,0.3,14,0.041,973,mean,static
0,0.0,0.8,0.3,7,0.003,14.046657743036242,std,static
1,6.12,0.8,0.3,14,0.041,973,mean,static
1,1.02,0.8,0.3,7,0.003,14.046657743036242,std,static
2,6.91,0.8,0.3,14,0.041,973,mean,static
2,2.2,0.8,0.3,7,0.003,14.046657743036242,std,static
3,7.22,0.8,0.3,14,0.041,973,mean,static
3,2.9,0.8,0.3,7,0.003,14.046657743036242,std,static
4,7.06,0.8,0.3,14,0.041,973,mean,static
4,3.64,0.8,0.3,7,0.003,14.046657743036242,std,static
5,7.34,0.8,0.3,14,0.041,973,mean,static
5,3.98,0.8,0.3,7,0.003,14.046657743036242,std,static
6,7.0,0.8,0.3,14,0.041,973,mean,static
6,4.34,0.8,0.3,7,0.003,14.046657743036242,std,static
7,7.06,0.8,0.3,14,0.041,973,mean,static
7,5.04,0.8,0.3,7,0.003,14.046657743036242,std,static
8,6.53,0.8,0.3,14,0.041,973,mean,static
8,5.05,0.8,0.3,7,0.003,14.046657743036242,std,static
9,6.09,0.8,0.3,14,0.041,973,mean,static
9,4.59,0.8,0.3,7,0.003,14.046657743036242,std,static
10,5.41,0.8,0.3,14,0.041,973,mean,static
10,3.81,0.8,0.3,7,0.003,14.046657743036242,std,static
11,4.91,0.8,0.3,14,0.041,973,mean,static
11,3.61,0.8,0.3,7,0.003,14.046657743036242,std,static
12,4.09,0.8,0.3,14,0.041,973,mean,static
12,3.11,0.8,0.3,7,0.003,14.046657743036242,std,static
0,5.0,0.8,0.3,21,0.057,763,mean,dynamic
0,0.0,0.8,0.3,15,0.002,16.337235795491843,std,dynamic
1,5.06,0.8,0.3,21,0.057,763,mean,dynamic
1,1.06,0.8,0.3,15,0.002,16.337235795491843,std,dynamic
2,5.56,0.8,0.3,21,0.057,763,mean,dynamic
2,1.64,0.8,0.3,15,0.002,16.337235795491843,std,dynamic
3,5.78,0.8,0.3,21,0.057,763,mean,dynamic
3,2.74,0.8,0.3,15,0.002,16.337235795491843,std,dynamic
4,6.34,0.8,0.3,21,0.057,763,mean,dynamic
4,3.43,0.8,0.3,15,0.002,16.337235795491843,std,dynamic
5,7.0,0.8,0.3,21,0.057,763,mean,dynamic
5,4.62,0.8,0.3,15,0.002,16.337235795491843,std,dynamic
6,6.59,0.8,0.3,21,0.057,763,mean,dynamic
6,4.2,0.8,0.3,15,0.002,16.337235795491843,std,dynamic
0,5.0,0.9,0.3,13,0.04,971,mean,static
0,0.0,0.9,0.3,7,0.004,19.55720775059671,std,static
1,5.72,0.9,0.3,13,0.04,971,mean,static
1,1.26,0.9,0.3,7,0.004,19.55720775059671,std,static
2,6.5,0.9,0.3,13,0.04,971,mean,static
2,1.95,0.9,0.3,7,0.004,19.55720775059671,std,static
3,6.91,0.9,0.3,13,0.04,971,mean,static
3,2.59,0.9,0.3,7,0.004,19.55720775059671,std,static
4,7.5,0.9,0.3,13,0.04,971,mean,static
4,3.48,0.9,0.3,7,0.004,19.55720775059671,std,static
5,7.41,0.9,0.3,13,0.04,971,mean,static
5,3.72,0.9,0.3,7,0.004,19.55720775059671,std,static
6,6.88,0.9,0.3,13,0.04,971,mean,static
6,3.22,0.9,0.3,7,0.004,19.55720775059671,std,static
7,6.62,0.9,0.3,13,0.04,971,mean,static
7,4.04,0.9,0.3,7,0.004,19.55720775059671,std,static
8,6.12,0.9,0.3,13,0.04,971,mean,static
8,4.17,0.9,0.3,7,0.004,19.55720775059671,std,static
9,5.62,0.9,0.3,13,0.04,971,mean,static
9,4.21,0.9,0.3,7,0.004,19.55720775059671,std,static
0,5.0,0.9,0.3,32,0.057,764,mean,dynamic
0,0.0,0.9,0.3,21,0.002,6.903279904328087,std,dynamic
1,5.75,0.9,0.3,32,0.057,764,mean,dynamic
1,1.54,0.9,0.3,21,0.002,6.903279904328087,std,dynamic
2,6.91,0.9,0.3,32,0.057,764,mean,dynamic
2,2.74,0.9,0.3,21,0.002,6.903279904328087,std,dynamic
3,7.72,0.9,0.3,32,0.057,764,mean,dynamic
3,3.52,0.9,0.3,21,0.002,6.903279904328087,std,dynamic
4,8.66,0.9,0.3,32,0.057,764,mean,dynamic
4,4.74,0.9,0.3,21,0.002,6.903279904328087,std,dynamic
5,8.62,0.9,0.3,32,0.057,764,mean,dynamic
5,5.78,0.9,0.3,21,0.002,6.903279904328087,std,dynamic
6,9.09,0.9,0.3,32,0.057,764,mean,dynamic
6,6.4,0.9,0.3,21,0.002,6.903279904328087,std,dynamic
7,9.56,0.9,0.3,32,0.057,764,mean,dynamic
7,7.46,0.9,0.3,21,0.002,6.903279904328087,std,dynamic
8,9.38,0.9,0.3,32,0.057,764,mean,dynamic
8,7.57,0.9,0.3,21,0.002,6.903279904328087,std,dynamic
9,8.72,0.9,0.3,32,0.057,764,mean,dynamic
9,7.35,0.9,0.3,21,0.002,6.903279904328087,std,dynamic
10,8.91,0.9,0.3,32,0.057,764,mean,dynamic
10,7.34,0.9,0.3,21,0.002,6.903279904328087,std,dynamic
0,5.0,0.1,0.4,9,0.04,977,mean,static
0,0.0,0.1,0.4,3,0.003,21.010042241747158,std,static
1,5.44,0.1,0.4,9,0.04,977,mean,static
1,1.2,0.1,0.4,3,0.003,21.010042241747158,std,static
2,5.75,0.1,0.4,9,0.04,977,mean,static
2,2.0,0.1,0.4,3,0.003,21.010042241747158,std,static
3,5.69,0.1,0.4,9,0.04,977,mean,static
3,2.19,0.1,0.4,3,0.003,21.010042241747158,std,static
4,5.31,0.1,0.4,9,0.04,977,mean,static
4,2.64,0.1,0.4,3,0.003,21.010042241747158,std,static
5,4.88,0.1,0.4,9,0.04,977,mean,static
5,2.99,0.1,0.4,3,0.003,21.010042241747158,std,static
6,4.25,0.1,0.4,9,0.04,977,mean,static
6,3.19,0.1,0.4,3,0.003,21.010042241747158,std,static
0,5.0,0.1,0.4,10,0.047,973,mean,dynamic
0,0.0,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
1,5.28,0.1,0.4,10,0.047,973,mean,dynamic
1,1.4,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
2,5.72,0.1,0.4,10,0.047,973,mean,dynamic
2,1.89,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
3,5.88,0.1,0.4,10,0.047,973,mean,dynamic
3,2.25,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
4,5.81,0.1,0.4,10,0.047,973,mean,dynamic
4,2.69,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
5,5.38,0.1,0.4,10,0.047,973,mean,dynamic
5,2.58,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
6,5.16,0.1,0.4,10,0.047,973,mean,dynamic
6,2.6,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
7,4.53,0.1,0.4,10,0.047,973,mean,dynamic
7,2.6,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
8,3.84,0.1,0.4,10,0.047,973,mean,dynamic
8,2.41,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
9,3.19,0.1,0.4,10,0.047,973,mean,dynamic
9,1.96,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
10,2.91,0.1,0.4,10,0.047,973,mean,dynamic
10,1.91,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
11,2.5,0.1,0.4,10,0.047,973,mean,dynamic
11,1.56,0.1,0.4,3,0.006,6.602260503039849,std,dynamic
0,5.0,0.2,0.4,12,0.041,983,mean,static
0,0.0,0.2,0.4,4,0.003,7.027776920015318,std,static
1,5.75,0.2,0.4,12,0.041,983,mean,static
1,1.32,0.2,0.4,4,0.003,7.027776920015318,std,static
2,7.0,0.2,0.4,12,0.041,983,mean,static
2,2.35,0.2,0.4,4,0.003,7.027776920015318,std,static
3,7.12,0.2,0.4,12,0.041,983,mean,static
3,3.02,0.2,0.4,4,0.003,7.027776920015318,std,static
4,7.03,0.2,0.4,12,0.041,983,mean,static
4,3.04,0.2,0.4,4,0.003,7.027776920015318,std,static
5,6.69,0.2,0.4,12,0.041,983,mean,static
5,3.14,0.2,0.4,4,0.003,7.027776920015318,std,static
6,6.12,0.2,0.4,12,0.041,983,mean,static
6,3.06,0.2,0.4,4,0.003,7.027776920015318,std,static
7,5.44,0.2,0.4,12,0.041,983,mean,static
7,3.0,0.2,0.4,4,0.003,7.027776920015318,std,static
8,4.88,0.2,0.4,12,0.041,983,mean,static
8,2.71,0.2,0.4,4,0.003,7.027776920015318,std,static
9,4.19,0.2,0.4,12,0.041,983,mean,static
9,2.16,0.2,0.4,4,0.003,7.027776920015318,std,static
10,3.53,0.2,0.4,12,0.041,983,mean,static
10,1.84,0.2,0.4,4,0.003,7.027776920015318,std,static
11,2.97,0.2,0.4,12,0.041,983,mean,static
11,1.69,0.2,0.4,4,0.003,7.027776920015318,std,static
0,5.0,0.2,0.4,14,0.054,945,mean,dynamic
0,0.0,0.2,0.4,6,0.006,17.375337226943252,std,dynamic
1,5.47,0.2,0.4,14,0.054,945,mean,dynamic
1,1.3,0.2,0.4,6,0.006,17.375337226943252,std,dynamic
2,6.34,0.2,0.4,14,0.054,945,mean,dynamic
2,2.22,0.2,0.4,6,0.006,17.375337226943252,std,dynamic
3,6.72,0.2,0.4,14,0.054,945,mean,dynamic
3,3.19,0.2,0.4,6,0.006,17.375337226943252,std,dynamic
4,6.72,0.2,0.4,14,0.054,945,mean,dynamic
4,3.64,0.2,0.4,6,0.006,17.375337226943252,std,dynamic
5,6.75,0.2,0.4,14,0.054,945,mean,dynamic
5,4.22,0.2,0.4,6,0.006,17.375337226943252,std,dynamic
6,6.72,0.2,0.4,14,0.054,945,mean,dynamic
6,4.37,0.2,0.4,6,0.006,17.375337226943252,std,dynamic
7,5.69,0.2,0.4,14,0.054,945,mean,dynamic
7,3.93,0.2,0.4,6,0.006,17.375337226943252,std,dynamic
0,5.0,0.3,0.4,9,0.04,975,mean,static
0,0.0,0.3,0.4,2,0.003,17.208254514549115,std,static
1,5.78,0.3,0.4,9,0.04,975,mean,static
1,0.93,0.3,0.4,2,0.003,17.208254514549115,std,static
2,5.97,0.3,0.4,9,0.04,975,mean,static
2,1.55,0.3,0.4,2,0.003,17.208254514549115,std,static
3,5.59,0.3,0.4,9,0.04,975,mean,static
3,1.58,0.3,0.4,2,0.003,17.208254514549115,std,static
4,5.28,0.3,0.4,9,0.04,975,mean,static
4,1.99,0.3,0.4,2,0.003,17.208254514549115,std,static
5,4.78,0.3,0.4,9,0.04,975,mean,static
5,2.19,0.3,0.4,2,0.003,17.208254514549115,std,static
6,4.34,0.3,0.4,9,0.04,975,mean,static
6,2.12,0.3,0.4,2,0.003,17.208254514549115,std,static
7,4.03,0.3,0.4,9,0.04,975,mean,static
7,2.2,0.3,0.4,2,0.003,17.208254514549115,std,static
8,3.34,0.3,0.4,9,0.04,975,mean,static
8,2.04,0.3,0.4,2,0.003,17.208254514549115,std,static
0,5.0,0.3,0.4,14,0.057,914,mean,dynamic
0,0.0,0.3,0.4,9,0.005,22.359282188836026,std,dynamic
1,5.44,0.3,0.4,14,0.057,914,mean,dynamic
1,1.17,0.3,0.4,9,0.005,22.359282188836026,std,dynamic
2,5.97,0.3,0.4,14,0.057,914,mean,dynamic
2,2.17,0.3,0.4,9,0.005,22.359282188836026,std,dynamic
3,6.47,0.3,0.4,14,0.057,914,mean,dynamic
3,3.44,0.3,0.4,9,0.005,22.359282188836026,std,dynamic
4,6.5,0.3,0.4,14,0.057,914,mean,dynamic
4,4.0,0.3,0.4,9,0.005,22.359282188836026,std,dynamic
5,6.38,0.3,0.4,14,0.057,914,mean,dynamic
5,3.71,0.3,0.4,9,0.005,22.359282188836026,std,dynamic
6,6.41,0.3,0.4,14,0.057,914,mean,dynamic
6,4.39,0.3,0.4,9,0.005,22.359282188836026,std,dynamic
7,5.66,0.3,0.4,14,0.057,914,mean,dynamic
7,4.17,0.3,0.4,9,0.005,22.359282188836026,std,dynamic
8,5.28,0.3,0.4,14,0.057,914,mean,dynamic
8,4.62,0.3,0.4,9,0.005,22.359282188836026,std,dynamic
0,5.0,0.4,0.4,9,0.041,982,mean,static
0,0.0,0.4,0.4,4,0.003,14.993976655227259,std,static
1,5.81,0.4,0.4,9,0.041,982,mean,static
1,1.13,0.4,0.4,4,0.003,14.993976655227259,std,static
2,5.66,0.4,0.4,9,0.041,982,mean,static
2,1.93,0.4,0.4,4,0.003,14.993976655227259,std,static
3,5.5,0.4,0.4,9,0.041,982,mean,static
3,2.55,0.4,0.4,4,0.003,14.993976655227259,std,static
4,5.38,0.4,0.4,9,0.041,982,mean,static
4,2.76,0.4,0.4,4,0.003,14.993976655227259,std,static
5,5.09,0.4,0.4,9,0.041,982,mean,static
5,2.85,0.4,0.4,4,0.003,14.993976655227259,std,static
6,4.53,0.4,0.4,9,0.041,982,mean,static
6,2.56,0.4,0.4,4,0.003,14.993976655227259,std,static
7,4.22,0.4,0.4,9,0.041,982,mean,static
7,2.61,0.4,0.4,4,0.003,14.993976655227259,std,static
0,5.0,0.4,0.4,15,0.061,879,mean,dynamic
0,0.0,0.4,0.4,10,0.003,20.566583940946536,std,dynamic
1,5.66,0.4,0.4,15,0.061,879,mean,dynamic
1,1.27,0.4,0.4,10,0.003,20.566583940946536,std,dynamic
2,6.41,0.4,0.4,15,0.061,879,mean,dynamic
2,1.78,0.4,0.4,10,0.003,20.566583940946536,std,dynamic
3,6.47,0.4,0.4,15,0.061,879,mean,dynamic
3,2.46,0.4,0.4,10,0.003,20.566583940946536,std,dynamic
4,6.78,0.4,0.4,15,0.061,879,mean,dynamic
4,3.55,0.4,0.4,10,0.003,20.566583940946536,std,dynamic
5,6.62,0.4,0.4,15,0.061,879,mean,dynamic
5,3.75,0.4,0.4,10,0.003,20.566583940946536,std,dynamic
6,6.69,0.4,0.4,15,0.061,879,mean,dynamic
6,4.44,0.4,0.4,10,0.003,20.566583940946536,std,dynamic
7,6.38,0.4,0.4,15,0.061,879,mean,dynamic
7,4.52,0.4,0.4,10,0.003,20.566583940946536,std,dynamic
0,5.0,0.5,0.4,9,0.041,984,mean,static
0,0.0,0.5,0.4,3,0.003,6.802386414891468,std,static
1,5.53,0.5,0.4,9,0.041,984,mean,static
1,1.03,0.5,0.4,3,0.003,6.802386414891468,std,static
2,5.94,0.5,0.4,9,0.041,984,mean,static
2,2.01,0.5,0.4,3,0.003,6.802386414891468,std,static
3,6.19,0.5,0.4,9,0.041,984,mean,static
3,2.59,0.5,0.4,3,0.003,6.802386414891468,std,static
4,5.72,0.5,0.4,9,0.041,984,mean,static
4,2.31,0.5,0.4,3,0.003,6.802386414891468,std,static
5,5.41,0.5,0.4,9,0.041,984,mean,static
5,2.45,0.5,0.4,3,0.003,6.802386414891468,std,static
6,5.0,0.5,0.4,9,0.041,984,mean,static
6,2.26,0.5,0.4,3,0.003,6.802386414891468,std,static
7,4.25,0.5,0.4,9,0.041,984,mean,static
7,1.77,0.5,0.4,3,0.003,6.802386414891468,std,static
8,3.72,0.5,0.4,9,0.041,984,mean,static
8,1.59,0.5,0.4,3,0.003,6.802386414891468,std,static
9,3.25,0.5,0.4,9,0.041,984,mean,static
9,1.46,0.5,0.4,3,0.003,6.802386414891468,std,static
10,3.03,0.5,0.4,9,0.041,984,mean,static
10,1.4,0.5,0.4,3,0.003,6.802386414891468,std,static
0,5.0,0.5,0.4,17,0.06,847,mean,dynamic
0,0.0,0.5,0.4,13,0.002,18.165445175868935,std,dynamic
1,5.47,0.5,0.4,17,0.06,847,mean,dynamic
1,1.25,0.5,0.4,13,0.002,18.165445175868935,std,dynamic
2,6.16,0.5,0.4,17,0.06,847,mean,dynamic
2,2.09,0.5,0.4,13,0.002,18.165445175868935,std,dynamic
3,6.44,0.5,0.4,17,0.06,847,mean,dynamic
3,2.6,0.5,0.4,13,0.002,18.165445175868935,std,dynamic
4,6.41,0.5,0.4,17,0.06,847,mean,dynamic
4,3.29,0.5,0.4,13,0.002,18.165445175868935,std,dynamic
5,6.22,0.5,0.4,17,0.06,847,mean,dynamic
5,3.83,0.5,0.4,13,0.002,18.165445175868935,std,dynamic
6,6.53,0.5,0.4,17,0.06,847,mean,dynamic
6,4.72,0.5,0.4,13,0.002,18.165445175868935,std,dynamic
7,6.31,0.5,0.4,17,0.06,847,mean,dynamic
7,4.99,0.5,0.4,13,0.002,18.165445175868935,std,dynamic
0,5.0,0.6,0.4,11,0.041,980,mean,static
0,0.0,0.6,0.4,5,0.003,15.888742821176885,std,static
1,5.56,0.6,0.4,11,0.041,980,mean,static
1,1.34,0.6,0.4,5,0.003,15.888742821176885,std,static
2,6.03,0.6,0.4,11,0.041,980,mean,static
2,2.34,0.6,0.4,5,0.003,15.888742821176885,std,static
3,6.03,0.6,0.4,11,0.041,980,mean,static
3,2.82,0.6,0.4,5,0.003,15.888742821176885,std,static
4,6.12,0.6,0.4,11,0.041,980,mean,static
4,3.27,0.6,0.4,5,0.003,15.888742821176885,std,static
5,5.88,0.6,0.4,11,0.041,980,mean,static
5,3.5,0.6,0.4,5,0.003,15.888742821176885,std,static
6,5.38,0.6,0.4,11,0.041,980,mean,static
6,3.76,0.6,0.4,5,0.003,15.888742821176885,std,static
7,4.94,0.6,0.4,11,0.041,980,mean,static
7,3.98,0.6,0.4,5,0.003,15.888742821176885,std,static
0,5.0,0.6,0.4,16,0.058,806,mean,dynamic
0,0.0,0.6,0.4,12,0.002,14.396688801161885,std,dynamic
1,5.25,0.6,0.4,16,0.058,806,mean,dynamic
1,1.41,0.6,0.4,12,0.002,14.396688801161885,std,dynamic
2,5.81,0.6,0.4,16,0.058,806,mean,dynamic
2,2.24,0.6,0.4,12,0.002,14.396688801161885,std,dynamic
3,6.16,0.6,0.4,16,0.058,806,mean,dynamic
3,3.73,0.6,0.4,12,0.002,14.396688801161885,std,dynamic
4,6.31,0.6,0.4,16,0.058,806,mean,dynamic
4,4.35,0.6,0.4,12,0.002,14.396688801161885,std,dynamic
5,5.91,0.6,0.4,16,0.058,806,mean,dynamic
5,4.23,0.6,0.4,12,0.002,14.396688801161885,std,dynamic
6,5.81,0.6,0.4,16,0.058,806,mean,dynamic
6,4.53,0.6,0.4,12,0.002,14.396688801161885,std,dynamic
0,5.0,0.7,0.4,11,0.041,981,mean,static
0,0.0,0.7,0.4,3,0.002,9.29297449689818,std,static
1,6.0,0.7,0.4,11,0.041,981,mean,static
1,1.25,0.7,0.4,3,0.002,9.29297449689818,std,static
2,6.75,0.7,0.4,11,0.041,981,mean,static
2,2.15,0.7,0.4,3,0.002,9.29297449689818,std,static
3,6.91,0.7,0.4,11,0.041,981,mean,static
3,2.47,0.7,0.4,3,0.002,9.29297449689818,std,static
4,6.78,0.7,0.4,11,0.041,981,mean,static
4,2.55,0.7,0.4,3,0.002,9.29297449689818,std,static
5,6.31,0.7,0.4,11,0.041,981,mean,static
5,2.36,0.7,0.4,3,0.002,9.29297449689818,std,static
6,5.88,0.7,0.4,11,0.041,981,mean,static
6,2.41,0.7,0.4,3,0.002,9.29297449689818,std,static
7,5.22,0.7,0.4,11,0.041,981,mean,static
7,2.25,0.7,0.4,3,0.002,9.29297449689818,std,static
8,4.44,0.7,0.4,11,0.041,981,mean,static
8,2.19,0.7,0.4,3,0.002,9.29297449689818,std,static
9,3.88,0.7,0.4,11,0.041,981,mean,static
9,2.03,0.7,0.4,3,0.002,9.29297449689818,std,static
0,5.0,0.7,0.4,19,0.057,780,mean,dynamic
0,0.0,0.7,0.4,14,0.002,30.872580244247484,std,dynamic
1,5.38,0.7,0.4,19,0.057,780,mean,dynamic
1,1.27,0.7,0.4,14,0.002,30.872580244247484,std,dynamic
2,5.75,0.7,0.4,19,0.057,780,mean,dynamic
2,1.89,0.7,0.4,14,0.002,30.872580244247484,std,dynamic
3,6.44,0.7,0.4,19,0.057,780,mean,dynamic
3,3.02,0.7,0.4,14,0.002,30.872580244247484,std,dynamic
0,5.0,0.8,0.4,10,0.04,978,mean,static
0,0.0,0.8,0.4,4,0.003,26.974362104366804,std,static
1,5.53,0.8,0.4,10,0.04,978,mean,static
1,1.09,0.8,0.4,4,0.003,26.974362104366804,std,static
2,6.12,0.8,0.4,10,0.04,978,mean,static
2,2.03,0.8,0.4,4,0.003,26.974362104366804,std,static
3,6.44,0.8,0.4,10,0.04,978,mean,static
3,2.61,0.8,0.4,4,0.003,26.974362104366804,std,static
4,6.03,0.8,0.4,10,0.04,978,mean,static
4,2.83,0.8,0.4,4,0.003,26.974362104366804,std,static
5,5.94,0.8,0.4,10,0.04,978,mean,static
5,3.04,0.8,0.4,4,0.003,26.974362104366804,std,static
0,5.0,0.8,0.4,17,0.056,768,mean,dynamic
0,0.0,0.8,0.4,12,0.002,34.29650127928503,std,dynamic
1,5.47,0.8,0.4,17,0.056,768,mean,dynamic
1,1.41,0.8,0.4,12,0.002,34.29650127928503,std,dynamic
2,5.59,0.8,0.4,17,0.056,768,mean,dynamic
2,2.01,0.8,0.4,12,0.002,34.29650127928503,std,dynamic
3,5.53,0.8,0.4,17,0.056,768,mean,dynamic
3,2.57,0.8,0.4,12,0.002,34.29650127928503,std,dynamic
0,5.0,0.9,0.4,10,0.04,984,mean,static
0,0.0,0.9,0.4,3,0.003,6.739575283354285,std,static
1,5.56,0.9,0.4,10,0.04,984,mean,static
1,1.2,0.9,0.4,3,0.003,6.739575283354285,std,static
2,6.34,0.9,0.4,10,0.04,984,mean,static
2,2.09,0.9,0.4,3,0.003,6.739575283354285,std,static
3,6.12,0.9,0.4,10,0.04,984,mean,static
3,2.19,0.9,0.4,3,0.003,6.739575283354285,std,static
4,6.25,0.9,0.4,10,0.04,984,mean,static
4,2.55,0.9,0.4,3,0.003,6.739575283354285,std,static
5,5.66,0.9,0.4,10,0.04,984,mean,static
5,2.65,0.9,0.4,3,0.003,6.739575283354285,std,static
6,5.38,0.9,0.4,10,0.04,984,mean,static
6,2.88,0.9,0.4,3,0.003,6.739575283354285,std,static
7,5.03,0.9,0.4,10,0.04,984,mean,static
7,2.91,0.9,0.4,3,0.003,6.739575283354285,std,static
8,4.47,0.9,0.4,10,0.04,984,mean,static
8,2.54,0.9,0.4,3,0.003,6.739575283354285,std,static
9,4.03,0.9,0.4,10,0.04,984,mean,static
9,2.42,0.9,0.4,3,0.003,6.739575283354285,std,static
10,3.47,0.9,0.4,10,0.04,984,mean,static
10,2.61,0.9,0.4,3,0.003,6.739575283354285,std,static
0,5.0,0.9,0.4,25,0.057,769,mean,dynamic
0,0.0,0.9,0.4,18,0.002,5.383713866839507,std,dynamic
1,5.25,0.9,0.4,25,0.057,769,mean,dynamic
1,1.15,0.9,0.4,18,0.002,5.383713866839507,std,dynamic
2,5.78,0.9,0.4,25,0.057,769,mean,dynamic
2,2.22,0.9,0.4,18,0.002,5.383713866839507,std,dynamic
3,6.19,0.9,0.4,25,0.057,769,mean,dynamic
3,2.62,0.9,0.4,18,0.002,5.383713866839507,std,dynamic
4,6.28,0.9,0.4,25,0.057,769,mean,dynamic
4,2.98,0.9,0.4,18,0.002,5.383713866839507,std,dynamic
5,6.31,0.9,0.4,25,0.057,769,mean,dynamic
5,3.33,0.9,0.4,18,0.002,5.383713866839507,std,dynamic
6,6.25,0.9,0.4,25,0.057,769,mean,dynamic
6,3.77,0.9,0.4,18,0.002,5.383713866839507,std,dynamic
7,6.12,0.9,0.4,25,0.057,769,mean,dynamic
