time,I,pol,r,ar,cc,kind,net_type
20,11.19,0.2,0.6,80,0.029,mean,dynamic
20,6.09,0.2,0.6,31,0.001,std,dynamic
21,9.84,0.2,0.6,80,0.029,mean,dynamic
21,5.55,0.2,0.6,31,0.001,std,dynamic
22,8.66,0.2,0.6,80,0.029,mean,dynamic
22,4.72,0.2,0.6,31,0.001,std,dynamic
0,5.0,0.3,0.6,66,0.03,mean,static
0,0.0,0.3,0.6,26,0.001,std,static
1,12.0,0.3,0.6,66,0.03,mean,static
1,2.73,0.3,0.6,26,0.001,std,static
2,28.31,0.3,0.6,66,0.03,mean,static
2,10.29,0.3,0.6,26,0.001,std,static
3,43.06,0.3,0.6,66,0.03,mean,static
3,17.36,0.3,0.6,26,0.001,std,static
4,50.28,0.3,0.6,66,0.03,mean,static
4,20.68,0.3,0.6,26,0.001,std,static
5,50.47,0.3,0.6,66,0.03,mean,static
5,20.87,0.3,0.6,26,0.001,std,static
6,48.06,0.3,0.6,66,0.03,mean,static
6,19.76,0.3,0.6,26,0.001,std,static
7,44.44,0.3,0.6,66,0.03,mean,static
7,18.59,0.3,0.6,26,0.001,std,static
8,40.72,0.3,0.6,66,0.03,mean,static
8,17.29,0.3,0.6,26,0.001,std,static
9,37.38,0.3,0.6,66,0.03,mean,static
9,15.77,0.3,0.6,26,0.001,std,static
10,34.31,0.3,0.6,66,0.03,mean,static
10,14.4,0.3,0.6,26,0.001,std,static
11,31.38,0.3,0.6,66,0.03,mean,static
11,12.93,0.3,0.6,26,0.001,std,static
12,28.5,0.3,0.6,66,0.03,mean,static
12,11.75,0.3,0.6,26,0.001,std,static
13,26.25,0.3,0.6,66,0.03,mean,static
13,10.91,0.3,0.6,26,0.001,std,static
14,23.81,0.3,0.6,66,0.03,mean,static
14,9.6,0.3,0.6,26,0.001,std,static
15,21.78,0.3,0.6,66,0.03,mean,static
15,8.6,0.3,0.6,26,0.001,std,static
16,19.81,0.3,0.6,66,0.03,mean,static
16,7.66,0.3,0.6,26,0.001,std,static
17,18.12,0.3,0.6,66,0.03,mean,static
17,7.06,0.3,0.6,26,0.001,std,static
18,16.44,0.3,0.6,66,0.03,mean,static
18,6.1,0.3,0.6,26,0.001,std,static
19,14.78,0.3,0.6,66,0.03,mean,static
19,5.45,0.3,0.6,26,0.001,std,static
20,13.22,0.3,0.6,66,0.03,mean,static
20,4.76,0.3,0.6,26,0.001,std,static
21,11.69,0.3,0.6,66,0.03,mean,static
21,4.09,0.3,0.6,26,0.001,std,static
22,10.31,0.3,0.6,66,0.03,mean,static
22,3.55,0.3,0.6,26,0.001,std,static
23,9.5,0.3,0.6,66,0.03,mean,static
23,3.38,0.3,0.6,26,0.001,std,static
24,8.38,0.3,0.6,66,0.03,mean,static
24,2.91,0.3,0.6,26,0.001,std,static
25,7.28,0.3,0.6,66,0.03,mean,static
25,2.68,0.3,0.6,26,0.001,std,static
26,6.72,0.3,0.6,66,0.03,mean,static
26,2.52,0.3,0.6,26,0.001,std,static
27,6.06,0.3,0.6,66,0.03,mean,static
27,2.56,0.3,0.6,26,0.001,std,static
28,5.41,0.3,0.6,66,0.03,mean,static
28,2.49,0.3,0.6,26,0.001,std,static
29,4.88,0.3,0.6,66,0.03,mean,static
29,2.52,0.3,0.6,26,0.001,std,static
30,4.34,0.3,0.6,66,0.03,mean,static
30,2.5,0.3,0.6,26,0.001,std,static
0,5.0,0.3,0.6,92,0.03,mean,dynamic
0,0.0,0.3,0.6,27,0.001,std,dynamic
1,11.97,0.3,0.6,92,0.03,mean,dynamic
1,2.34,0.3,0.6,27,0.001,std,dynamic
2,27.75,0.3,0.6,92,0.03,mean,dynamic
2,7.68,0.3,0.6,27,0.001,std,dynamic
3,47.28,0.3,0.6,92,0.03,mean,dynamic
3,14.07,0.3,0.6,27,0.001,std,dynamic
4,60.0,0.3,0.6,92,0.03,mean,dynamic
4,18.96,0.3,0.6,27,0.001,std,dynamic
5,64.22,0.3,0.6,92,0.03,mean,dynamic
5,20.47,0.3,0.6,27,0.001,std,dynamic
6,63.66,0.3,0.6,92,0.03,mean,dynamic
6,20.31,0.3,0.6,27,0.001,std,dynamic
7,60.97,0.3,0.6,92,0.03,mean,dynamic
7,19.37,0.3,0.6,27,0.001,std,dynamic
8,56.28,0.3,0.6,92,0.03,mean,dynamic
8,16.84,0.3,0.6,27,0.001,std,dynamic
9,51.97,0.3,0.6,92,0.03,mean,dynamic
9,15.33,0.3,0.6,27,0.001,std,dynamic
10,48.06,0.3,0.6,92,0.03,mean,dynamic
10,13.8,0.3,0.6,27,0.001,std,dynamic
11,43.47,0.3,0.6,92,0.03,mean,dynamic
11,12.67,0.3,0.6,27,0.001,std,dynamic
12,39.66,0.3,0.6,92,0.03,mean,dynamic
12,12.21,0.3,0.6,27,0.001,std,dynamic
13,36.12,0.3,0.6,92,0.03,mean,dynamic
13,11.17,0.3,0.6,27,0.001,std,dynamic
14,32.62,0.3,0.6,92,0.03,mean,dynamic
14,10.1,0.3,0.6,27,0.001,std,dynamic
15,29.09,0.3,0.6,92,0.03,mean,dynamic
15,9.12,0.3,0.6,27,0.001,std,dynamic
16,26.28,0.3,0.6,92,0.03,mean,dynamic
16,8.74,0.3,0.6,27,0.001,std,dynamic
17,23.38,0.3,0.6,92,0.03,mean,dynamic
17,8.01,0.3,0.6,27,0.001,std,dynamic
18,21.12,0.3,0.6,92,0.03,mean,dynamic
18,7.08,0.3,0.6,27,0.001,std,dynamic
19,18.72,0.3,0.6,92,0.03,mean,dynamic
19,6.36,0.3,0.6,27,0.001,std,dynamic
20,16.75,0.3,0.6,92,0.03,mean,dynamic
20,5.7,0.3,0.6,27,0.001,std,dynamic
21,15.03,0.3,0.6,92,0.03,mean,dynamic
21,5.03,0.3,0.6,27,0.001,std,dynamic
22,13.22,0.3,0.6,92,0.03,mean,dynamic
22,4.23,0.3,0.6,27,0.001,std,dynamic
23,11.94,0.3,0.6,92,0.03,mean,dynamic
23,3.77,0.3,0.6,27,0.001,std,dynamic
24,10.56,0.3,0.6,92,0.03,mean,dynamic
24,3.35,0.3,0.6,27,0.001,std,dynamic
25,9.44,0.3,0.6,92,0.03,mean,dynamic
25,3.3,0.3,0.6,27,0.001,std,dynamic
26,8.31,0.3,0.6,92,0.03,mean,dynamic
26,3.07,0.3,0.6,27,0.001,std,dynamic
27,7.25,0.3,0.6,92,0.03,mean,dynamic
27,2.75,0.3,0.6,27,0.001,std,dynamic
28,6.66,0.3,0.6,92,0.03,mean,dynamic
28,2.29,0.3,0.6,27,0.001,std,dynamic
29,6.06,0.3,0.6,92,0.03,mean,dynamic
29,2.11,0.3,0.6,27,0.001,std,dynamic
30,5.34,0.3,0.6,92,0.03,mean,dynamic
30,1.8,0.3,0.6,27,0.001,std,dynamic
31,4.81,0.3,0.6,92,0.03,mean,dynamic
31,1.72,0.3,0.6,27,0.001,std,dynamic
32,4.25,0.3,0.6,92,0.03,mean,dynamic
32,1.6,0.3,0.6,27,0.001,std,dynamic
33,3.97,0.3,0.6,92,0.03,mean,dynamic
33,1.59,0.3,0.6,27,0.001,std,dynamic
34,3.72,0.3,0.6,92,0.03,mean,dynamic
34,1.59,0.3,0.6,27,0.001,std,dynamic
35,3.31,0.3,0.6,92,0.03,mean,dynamic
35,1.69,0.3,0.6,27,0.001,std,dynamic
0,5.0,0.4,0.6,52,0.03,mean,static
0,0.0,0.4,0.6,17,0.001,std,static
1,11.19,0.4,0.6,52,0.03,mean,static
1,2.27,0.4,0.6,17,0.001,std,static
2,23.78,0.4,0.6,52,0.03,mean,static
2,7.42,0.4,0.6,17,0.001,std,static
3,33.25,0.4,0.6,52,0.03,mean,static
3,11.83,0.4,0.6,17,0.001,std,static
4,39.66,0.4,0.6,52,0.03,mean,static
4,13.93,0.4,0.6,17,0.001,std,static
5,40.66,0.4,0.6,52,0.03,mean,static
5,14.49,0.4,0.6,17,0.001,std,static
6,39.06,0.4,0.6,52,0.03,mean,static
6,14.2,0.4,0.6,17,0.001,std,static
7,36.0,0.4,0.6,52,0.03,mean,static
7,13.3,0.4,0.6,17,0.001,std,static
8,33.88,0.4,0.6,52,0.03,mean,static
8,12.75,0.4,0.6,17,0.001,std,static
9,30.75,0.4,0.6,52,0.03,mean,static
9,11.62,0.4,0.6,17,0.001,std,static
10,28.78,0.4,0.6,52,0.03,mean,static
10,10.7,0.4,0.6,17,0.001,std,static
11,25.75,0.4,0.6,52,0.03,mean,static
11,9.67,0.4,0.6,17,0.001,std,static
12,23.81,0.4,0.6,52,0.03,mean,static
12,8.69,0.4,0.6,17,0.001,std,static
13,21.91,0.4,0.6,52,0.03,mean,static
13,8.36,0.4,0.6,17,0.001,std,static
14,20.12,0.4,0.6,52,0.03,mean,static
14,7.87,0.4,0.6,17,0.001,std,static
15,18.59,0.4,0.6,52,0.03,mean,static
15,7.23,0.4,0.6,17,0.001,std,static
16,17.16,0.4,0.6,52,0.03,mean,static
16,6.71,0.4,0.6,17,0.001,std,static
17,15.78,0.4,0.6,52,0.03,mean,static
17,6.44,0.4,0.6,17,0.001,std,static
18,14.62,0.4,0.6,52,0.03,mean,static
18,5.98,0.4,0.6,17,0.001,std,static
19,13.53,0.4,0.6,52,0.03,mean,static
19,5.52,0.4,0.6,17,0.001,std,static
20,12.59,0.4,0.6,52,0.03,mean,static
20,5.0,0.4,0.6,17,0.001,std,static
21,11.44,0.4,0.6,52,0.03,mean,static
21,4.71,0.4,0.6,17,0.001,std,static
22,10.28,0.4,0.6,52,0.03,mean,static
22,4.1,0.4,0.6,17,0.001,std,static
23,9.34,0.4,0.6,52,0.03,mean,static
23,3.78,0.4,0.6,17,0.001,std,static
24,8.25,0.4,0.6,52,0.03,mean,static
24,3.0,0.4,0.6,17,0.001,std,static
25,7.62,0.4,0.6,52,0.03,mean,static
25,2.88,0.4,0.6,17,0.001,std,static
26,6.94,0.4,0.6,52,0.03,mean,static
26,2.61,0.4,0.6,17,0.001,std,static
27,6.31,0.4,0.6,52,0.03,mean,static
27,2.73,0.4,0.6,17,0.001,std,static
28,5.66,0.4,0.6,52,0.03,mean,static
28,2.48,0.4,0.6,17,0.001,std,static
29,5.31,0.4,0.6,52,0.03,mean,static
29,2.3,0.4,0.6,17,0.001,std,static
30,4.84,0.4,0.6,52,0.03,mean,static
30,2.06,0.4,0.6,17,0.001,std,static
31,4.34,0.4,0.6,52,0.03,mean,static
31,2.22,0.4,0.6,17,0.001,std,static
32,3.75,0.4,0.6,52,0.03,mean,static
32,2.03,0.4,0.6,17,0.001,std,static
0,5.0,0.4,0.6,114,0.027,mean,dynamic
0,0.0,0.4,0.6,39,0.001,std,dynamic
1,12.25,0.4,0.6,114,0.027,mean,dynamic
1,2.17,0.4,0.6,39,0.001,std,dynamic
2,29.72,0.4,0.6,114,0.027,mean,dynamic
2,9.74,0.4,0.6,39,0.001,std,dynamic
3,55.0,0.4,0.6,114,0.027,mean,dynamic
3,21.07,0.4,0.6,39,0.001,std,dynamic
4,69.44,0.4,0.6,114,0.027,mean,dynamic
4,26.08,0.4,0.6,39,0.001,std,dynamic
5,76.03,0.4,0.6,114,0.027,mean,dynamic
5,28.1,0.4,0.6,39,0.001,std,dynamic
6,76.47,0.4,0.6,114,0.027,mean,dynamic
6,28.24,0.4,0.6,39,0.001,std,dynamic
7,74.12,0.4,0.6,114,0.027,mean,dynamic
7,26.9,0.4,0.6,39,0.001,std,dynamic
8,70.16,0.4,0.6,114,0.027,mean,dynamic
8,25.66,0.4,0.6,39,0.001,std,dynamic
9,64.47,0.4,0.6,114,0.027,mean,dynamic
9,23.29,0.4,0.6,39,0.001,std,dynamic
10,59.25,0.4,0.6,114,0.027,mean,dynamic
10,21.01,0.4,0.6,39,0.001,std,dynamic
11,53.81,0.4,0.6,114,0.027,mean,dynamic
11,19.63,0.4,0.6,39,0.001,std,dynamic
12,48.41,0.4,0.6,114,0.027,mean,dynamic
12,18.21,0.4,0.6,39,0.001,std,dynamic
13,43.97,0.4,0.6,114,0.027,mean,dynamic
13,17.24,0.4,0.6,39,0.001,std,dynamic
14,39.75,0.4,0.6,114,0.027,mean,dynamic
14,15.65,0.4,0.6,39,0.001,std,dynamic
15,35.91,0.4,0.6,114,0.027,mean,dynamic
15,13.99,0.4,0.6,39,0.001,std,dynamic
16,31.78,0.4,0.6,114,0.027,mean,dynamic
16,12.49,0.4,0.6,39,0.001,std,dynamic
17,28.31,0.4,0.6,114,0.027,mean,dynamic
17,10.98,0.4,0.6,39,0.001,std,dynamic
18,25.94,0.4,0.6,114,0.027,mean,dynamic
18,10.09,0.4,0.6,39,0.001,std,dynamic
19,23.69,0.4,0.6,114,0.027,mean,dynamic
19,9.54,0.4,0.6,39,0.001,std,dynamic
20,21.31,0.4,0.6,114,0.027,mean,dynamic
20,8.94,0.4,0.6,39,0.001,std,dynamic
21,19.44,0.4,0.6,114,0.027,mean,dynamic
21,7.89,0.4,0.6,39,0.001,std,dynamic
22,17.59,0.4,0.6,114,0.027,mean,dynamic
22,7.03,0.4,0.6,39,0.001,std,dynamic
23,15.78,0.4,0.6,114,0.027,mean,dynamic
23,6.7,0.4,0.6,39,0.001,std,dynamic
24,14.34,0.4,0.6,114,0.027,mean,dynamic
24,6.16,0.4,0.6,39,0.001,std,dynamic
25,13.16,0.4,0.6,114,0.027,mean,dynamic
25,5.82,0.4,0.6,39,0.001,std,dynamic
26,11.94,0.4,0.6,114,0.027,mean,dynamic
26,5.33,0.4,0.6,39,0.001,std,dynamic
27,10.66,0.4,0.6,114,0.027,mean,dynamic
27,4.79,0.4,0.6,39,0.001,std,dynamic
28,9.91,0.4,0.6,114,0.027,mean,dynamic
28,4.61,0.4,0.6,39,0.001,std,dynamic
29,8.94,0.4,0.6,114,0.027,mean,dynamic
29,4.55,0.4,0.6,39,0.001,std,dynamic
30,8.16,0.4,0.6,114,0.027,mean,dynamic
30,4.0,0.4,0.6,39,0.001,std,dynamic
31,7.16,0.4,0.6,114,0.027,mean,dynamic
31,3.62,0.4,0.6,39,0.001,std,dynamic
32,6.66,0.4,0.6,114,0.027,mean,dynamic
32,3.32,0.4,0.6,39,0.001,std,dynamic
33,5.97,0.4,0.6,114,0.027,mean,dynamic
33,3.08,0.4,0.6,39,0.001,std,dynamic
0,5.0,0.5,0.6,68,0.03,mean,static
0,0.0,0.5,0.6,29,0.002,std,static
1,12.84,0.5,0.6,68,0.03,mean,static
1,3.34,0.5,0.6,29,0.002,std,static
2,30.53,0.5,0.6,68,0.03,mean,static
2,12.85,0.5,0.6,29,0.002,std,static
3,44.72,0.5,0.6,68,0.03,mean,static
3,21.18,0.5,0.6,29,0.002,std,static
4,51.59,0.5,0.6,68,0.03,mean,static
4,23.7,0.5,0.6,29,0.002,std,static
5,52.41,0.5,0.6,68,0.03,mean,static
5,24.52,0.5,0.6,29,0.002,std,static
6,49.66,0.5,0.6,68,0.03,mean,static
6,22.53,0.5,0.6,29,0.002,std,static
7,45.84,0.5,0.6,68,0.03,mean,static
7,20.73,0.5,0.6,29,0.002,std,static
8,42.22,0.5,0.6,68,0.03,mean,static
8,19.19,0.5,0.6,29,0.002,std,static
9,38.78,0.5,0.6,68,0.03,mean,static
9,17.78,0.5,0.6,29,0.002,std,static
10,35.56,0.5,0.6,68,0.03,mean,static
10,16.13,0.5,0.6,29,0.002,std,static
11,32.56,0.5,0.6,68,0.03,mean,static
11,14.37,0.5,0.6,29,0.002,std,static
12,29.78,0.5,0.6,68,0.03,mean,static
12,12.83,0.5,0.6,29,0.002,std,static
13,27.41,0.5,0.6,68,0.03,mean,static
13,11.65,0.5,0.6,29,0.002,std,static
14,25.25,0.5,0.6,68,0.03,mean,static
14,10.67,0.5,0.6,29,0.002,std,static
15,22.81,0.5,0.6,68,0.03,mean,static
15,9.49,0.5,0.6,29,0.002,std,static
16,20.59,0.5,0.6,68,0.03,mean,static
16,8.37,0.5,0.6,29,0.002,std,static
17,18.56,0.5,0.6,68,0.03,mean,static
17,7.51,0.5,0.6,29,0.002,std,static
18,16.75,0.5,0.6,68,0.03,mean,static
18,6.75,0.5,0.6,29,0.002,std,static
19,15.22,0.5,0.6,68,0.03,mean,static
19,6.09,0.5,0.6,29,0.002,std,static
20,13.69,0.5,0.6,68,0.03,mean,static
20,5.54,0.5,0.6,29,0.002,std,static
0,5.0,0.5,0.6,113,0.044,mean,dynamic
0,0.0,0.5,0.6,38,0.006,std,dynamic
1,11.81,0.5,0.6,113,0.044,mean,dynamic
1,2.42,0.5,0.6,38,0.006,std,dynamic
2,26.53,0.5,0.6,113,0.044,mean,dynamic
2,9.72,0.5,0.6,38,0.006,std,dynamic
3,46.53,0.5,0.6,113,0.044,mean,dynamic
3,21.42,0.5,0.6,38,0.006,std,dynamic
4,59.75,0.5,0.6,113,0.044,mean,dynamic
4,26.42,0.5,0.6,38,0.006,std,dynamic
5,66.19,0.5,0.6,113,0.044,mean,dynamic
5,28.21,0.5,0.6,38,0.006,std,dynamic
6,67.53,0.5,0.6,113,0.044,mean,dynamic
6,27.67,0.5,0.6,38,0.006,std,dynamic
7,67.19,0.5,0.6,113,0.044,mean,dynamic
7,26.84,0.5,0.6,38,0.006,std,dynamic
8,64.44,0.5,0.6,113,0.044,mean,dynamic
8,24.64,0.5,0.6,38,0.006,std,dynamic
9,60.72,0.5,0.6,113,0.044,mean,dynamic
9,22.61,0.5,0.6,38,0.006,std,dynamic
10,56.81,0.5,0.6,113,0.044,mean,dynamic
10,20.47,0.5,0.6,38,0.006,std,dynamic
11,53.41,0.5,0.6,113,0.044,mean,dynamic
11,18.8,0.5,0.6,38,0.006,std,dynamic
12,49.53,0.5,0.6,113,0.044,mean,dynamic
12,17.67,0.5,0.6,38,0.006,std,dynamic
13,45.56,0.5,0.6,113,0.044,mean,dynamic
13,16.56,0.5,0.6,38,0.006,std,dynamic
14,41.75,0.5,0.6,113,0.044,mean,dynamic
14,15.53,0.5,0.6,38,0.006,std,dynamic
15,38.41,0.5,0.6,113,0.044,mean,dynamic
15,14.22,0.5,0.6,38,0.006,std,dynamic
16,35.16,0.5,0.6,113,0.044,mean,dynamic
16,12.77,0.5,0.6,38,0.006,std,dynamic
17,32.16,0.5,0.6,113,0.044,mean,dynamic
17,11.66,0.5,0.6,38,0.006,std,dynamic
18,29.06,0.5,0.6,113,0.044,mean,dynamic
18,10.39,0.5,0.6,38,0.006,std,dynamic
19,26.0,0.5,0.6,113,0.044,mean,dynamic
19,9.26,0.5,0.6,38,0.006,std,dynamic
20,23.66,0.5,0.6,113,0.044,mean,dynamic
20,8.57,0.5,0.6,38,0.006,std,dynamic
21,21.5,0.5,0.6,113,0.044,mean,dynamic
21,8.0,0.5,0.6,38,0.006,std,dynamic
22,19.44,0.5,0.6,113,0.044,mean,dynamic
22,7.24,0.5,0.6,38,0.006,std,dynamic
23,17.72,0.5,0.6,113,0.044,mean,dynamic
23,6.76,0.5,0.6,38,0.006,std,dynamic
24,16.25,0.5,0.6,113,0.044,mean,dynamic
24,6.58,0.5,0.6,38,0.006,std,dynamic
25,14.38,0.5,0.6,113,0.044,mean,dynamic
25,5.37,0.5,0.6,38,0.006,std,dynamic
26,12.84,0.5,0.6,113,0.044,mean,dynamic
26,4.85,0.5,0.6,38,0.006,std,dynamic
27,12.03,0.5,0.6,113,0.044,mean,dynamic
27,4.66,0.5,0.6,38,0.006,std,dynamic
28,10.56,0.5,0.6,113,0.044,mean,dynamic
28,4.53,0.5,0.6,38,0.006,std,dynamic
29,9.44,0.5,0.6,113,0.044,mean,dynamic
29,4.1,0.5,0.6,38,0.006,std,dynamic
30,8.38,0.5,0.6,113,0.044,mean,dynamic
30,3.64,0.5,0.6,38,0.006,std,dynamic
31,7.19,0.5,0.6,113,0.044,mean,dynamic
31,3.34,0.5,0.6,38,0.006,std,dynamic
0,5.0,0.6,0.6,54,0.03,mean,static
0,0.0,0.6,0.6,23,0.002,std,static
1,11.06,0.6,0.6,54,0.03,mean,static
1,2.36,0.6,0.6,23,0.002,std,static
2,24.56,0.6,0.6,54,0.03,mean,static
2,9.25,0.6,0.6,23,0.002,std,static
3,35.53,0.6,0.6,54,0.03,mean,static
3,15.6,0.6,0.6,23,0.002,std,static
4,40.62,0.6,0.6,54,0.03,mean,static
4,18.88,0.6,0.6,23,0.002,std,static
5,41.19,0.6,0.6,54,0.03,mean,static
5,18.96,0.6,0.6,23,0.002,std,static
6,38.94,0.6,0.6,54,0.03,mean,static
6,18.29,0.6,0.6,23,0.002,std,static
7,36.31,0.6,0.6,54,0.03,mean,static
7,17.59,0.6,0.6,23,0.002,std,static
8,33.41,0.6,0.6,54,0.03,mean,static
8,15.62,0.6,0.6,23,0.002,std,static
9,31.0,0.6,0.6,54,0.03,mean,static
9,14.63,0.6,0.6,23,0.002,std,static
10,28.72,0.6,0.6,54,0.03,mean,static
10,13.2,0.6,0.6,23,0.002,std,static
11,26.16,0.6,0.6,54,0.03,mean,static
11,11.77,0.6,0.6,23,0.002,std,static
12,23.84,0.6,0.6,54,0.03,mean,static
12,10.79,0.6,0.6,23,0.002,std,static
13,21.84,0.6,0.6,54,0.03,mean,static
13,10.11,0.6,0.6,23,0.002,std,static
14,20.31,0.6,0.6,54,0.03,mean,static
14,9.37,0.6,0.6,23,0.002,std,static
15,18.31,0.6,0.6,54,0.03,mean,static
15,8.56,0.6,0.6,23,0.002,std,static
16,16.47,0.6,0.6,54,0.03,mean,static
16,7.62,0.6,0.6,23,0.002,std,static
17,15.25,0.6,0.6,54,0.03,mean,static
17,6.67,0.6,0.6,23,0.002,std,static
18,13.88,0.6,0.6,54,0.03,mean,static
18,6.22,0.6,0.6,23,0.002,std,static
19,13.0,0.6,0.6,54,0.03,mean,static
19,5.8,0.6,0.6,23,0.002,std,static
20,11.59,0.6,0.6,54,0.03,mean,static
20,5.04,0.6,0.6,23,0.002,std,static
21,10.94,0.6,0.6,54,0.03,mean,static
21,4.87,0.6,0.6,23,0.002,std,static
22,10.03,0.6,0.6,54,0.03,mean,static
22,4.42,0.6,0.6,23,0.002,std,static
23,9.0,0.6,0.6,54,0.03,mean,static
23,3.99,0.6,0.6,23,0.002,std,static
24,8.22,0.6,0.6,54,0.03,mean,static
24,3.77,0.6,0.6,23,0.002,std,static
0,5.0,0.6,0.6,138,0.044,mean,dynamic
0,0.0,0.6,0.6,35,0.001,std,dynamic
1,11.47,0.6,0.6,138,0.044,mean,dynamic
1,2.63,0.6,0.6,35,0.001,std,dynamic
2,26.41,0.6,0.6,138,0.044,mean,dynamic
2,10.75,0.6,0.6,35,0.001,std,dynamic
3,47.66,0.6,0.6,138,0.044,mean,dynamic
3,21.81,0.6,0.6,35,0.001,std,dynamic
4,64.75,0.6,0.6,138,0.044,mean,dynamic
4,28.33,0.6,0.6,35,0.001,std,dynamic
5,73.28,0.6,0.6,138,0.044,mean,dynamic
5,28.77,0.6,0.6,35,0.001,std,dynamic
6,77.09,0.6,0.6,138,0.044,mean,dynamic
6,27.19,0.6,0.6,35,0.001,std,dynamic
7,77.03,0.6,0.6,138,0.044,mean,dynamic
7,24.21,0.6,0.6,35,0.001,std,dynamic
8,76.25,0.6,0.6,138,0.044,mean,dynamic
8,22.4,0.6,0.6,35,0.001,std,dynamic
9,73.78,0.6,0.6,138,0.044,mean,dynamic
9,21.08,0.6,0.6,35,0.001,std,dynamic
10,70.72,0.6,0.6,138,0.044,mean,dynamic
10,19.78,0.6,0.6,35,0.001,std,dynamic
11,66.62,0.6,0.6,138,0.044,mean,dynamic
11,17.87,0.6,0.6,35,0.001,std,dynamic
12,61.91,0.6,0.6,138,0.044,mean,dynamic
12,16.45,0.6,0.6,35,0.001,std,dynamic
13,57.59,0.6,0.6,138,0.044,mean,dynamic
13,14.84,0.6,0.6,35,0.001,std,dynamic
14,53.19,0.6,0.6,138,0.044,mean,dynamic
14,13.64,0.6,0.6,35,0.001,std,dynamic
15,49.47,0.6,0.6,138,0.044,mean,dynamic
15,12.89,0.6,0.6,35,0.001,std,dynamic
16,45.28,0.6,0.6,138,0.044,mean,dynamic
16,12.42,0.6,0.6,35,0.001,std,dynamic
17,40.97,0.6,0.6,138,0.044,mean,dynamic
17,11.05,0.6,0.6,35,0.001,std,dynamic
18,37.53,0.6,0.6,138,0.044,mean,dynamic
18,10.51,0.6,0.6,35,0.001,std,dynamic
19,33.91,0.6,0.6,138,0.044,mean,dynamic
19,9.45,0.6,0.6,35,0.001,std,dynamic
20,30.5,0.6,0.6,138,0.044,mean,dynamic
20,8.19,0.6,0.6,35,0.001,std,dynamic
21,28.16,0.6,0.6,138,0.044,mean,dynamic
21,7.49,0.6,0.6,35,0.001,std,dynamic
22,25.59,0.6,0.6,138,0.044,mean,dynamic
22,6.8,0.6,0.6,35,0.001,std,dynamic
23,23.0,0.6,0.6,138,0.044,mean,dynamic
23,6.2,0.6,0.6,35,0.001,std,dynamic
24,20.72,0.6,0.6,138,0.044,mean,dynamic
24,5.58,0.6,0.6,35,0.001,std,dynamic
25,19.03,0.6,0.6,138,0.044,mean,dynamic
25,5.51,0.6,0.6,35,0.001,std,dynamic
26,17.19,0.6,0.6,138,0.044,mean,dynamic
26,5.08,0.6,0.6,35,0.001,std,dynamic
27,15.44,0.6,0.6,138,0.044,mean,dynamic
27,4.51,0.6,0.6,35,0.001,std,dynamic
28,14.0,0.6,0.6,138,0.044,mean,dynamic
28,4.26,0.6,0.6,35,0.001,std,dynamic
29,12.66,0.6,0.6,138,0.044,mean,dynamic
29,4.09,0.6,0.6,35,0.001,std,dynamic
30,11.38,0.6,0.6,138,0.044,mean,dynamic
30,3.71,0.6,0.6,35,0.001,std,dynamic
31,10.12,0.6,0.6,138,0.044,mean,dynamic
31,3.51,0.6,0.6,35,0.001,std,dynamic
32,9.5,0.6,0.6,138,0.044,mean,dynamic
32,3.34,0.6,0.6,35,0.001,std,dynamic
33,8.47,0.6,0.6,138,0.044,mean,dynamic
33,2.96,0.6,0.6,35,0.001,std,dynamic
34,7.59,0.6,0.6,138,0.044,mean,dynamic
34,2.62,0.6,0.6,35,0.001,std,dynamic
35,6.97,0.6,0.6,138,0.044,mean,dynamic
35,2.47,0.6,0.6,35,0.001,std,dynamic
36,6.34,0.6,0.6,138,0.044,mean,dynamic
36,2.09,0.6,0.6,35,0.001,std,dynamic
37,5.69,0.6,0.6,138,0.044,mean,dynamic
37,1.99,0.6,0.6,35,0.001,std,dynamic
38,5.09,0.6,0.6,138,0.044,mean,dynamic
38,1.86,0.6,0.6,35,0.001,std,dynamic
39,4.53,0.6,0.6,138,0.044,mean,dynamic
39,1.92,0.6,0.6,35,0.001,std,dynamic
40,4.16,0.6,0.6,138,0.044,mean,dynamic
40,1.86,0.6,0.6,35,0.001,std,dynamic
41,3.69,0.6,0.6,138,0.044,mean,dynamic
41,1.69,0.6,0.6,35,0.001,std,dynamic
42,3.34,0.6,0.6,138,0.044,mean,dynamic
42,1.69,0.6,0.6,35,0.001,std,dynamic
0,5.0,0.7,0.6,70,0.03,mean,static
0,0.0,0.7,0.6,22,0.002,std,static
1,12.38,0.7,0.6,70,0.03,mean,static
1,2.62,0.7,0.6,22,0.002,std,static
2,30.06,0.7,0.6,70,0.03,mean,static
2,9.0,0.7,0.6,22,0.002,std,static
3,47.03,0.7,0.6,70,0.03,mean,static
3,15.88,0.7,0.6,22,0.002,std,static
4,54.34,0.7,0.6,70,0.03,mean,static
4,18.71,0.7,0.6,22,0.002,std,static
5,54.72,0.7,0.6,70,0.03,mean,static
5,18.89,0.7,0.6,22,0.002,std,static
6,52.16,0.7,0.6,70,0.03,mean,static
6,18.42,0.7,0.6,22,0.002,std,static
7,49.0,0.7,0.6,70,0.03,mean,static
7,17.55,0.7,0.6,22,0.002,std,static
8,45.0,0.7,0.6,70,0.03,mean,static
8,15.73,0.7,0.6,22,0.002,std,static
