time,I,pol,r,ar,cc,kind,net_type
11,52.38,0.4,0.5,111,0.049,mean,static
11,19.27,0.4,0.5,36,0.003,std,static
12,47.69,0.4,0.5,111,0.049,mean,static
12,17.4,0.4,0.5,36,0.003,std,static
13,42.97,0.4,0.5,111,0.049,mean,static
13,16.3,0.4,0.5,36,0.003,std,static
14,38.28,0.4,0.5,111,0.049,mean,static
14,14.86,0.4,0.5,36,0.003,std,static
15,34.84,0.4,0.5,111,0.049,mean,static
15,14.18,0.4,0.5,36,0.003,std,static
16,31.75,0.4,0.5,111,0.049,mean,static
16,13.07,0.4,0.5,36,0.003,std,static
17,29.31,0.4,0.5,111,0.049,mean,static
17,12.16,0.4,0.5,36,0.003,std,static
18,26.72,0.4,0.5,111,0.049,mean,static
18,10.9,0.4,0.5,36,0.003,std,static
19,24.25,0.4,0.5,111,0.049,mean,static
19,9.79,0.4,0.5,36,0.003,std,static
20,21.97,0.4,0.5,111,0.049,mean,static
20,8.78,0.4,0.5,36,0.003,std,static
21,20.03,0.4,0.5,111,0.049,mean,static
21,7.99,0.4,0.5,36,0.003,std,static
22,17.91,0.4,0.5,111,0.049,mean,static
22,6.97,0.4,0.5,36,0.003,std,static
23,16.34,0.4,0.5,111,0.049,mean,static
23,6.35,0.4,0.5,36,0.003,std,static
24,14.59,0.4,0.5,111,0.049,mean,static
24,5.83,0.4,0.5,36,0.003,std,static
25,13.59,0.4,0.5,111,0.049,mean,static
25,5.62,0.4,0.5,36,0.003,std,static
26,12.12,0.4,0.5,111,0.049,mean,static
26,5.16,0.4,0.5,36,0.003,std,static
27,10.94,0.4,0.5,111,0.049,mean,static
27,4.65,0.4,0.5,36,0.003,std,static
28,9.91,0.4,0.5,111,0.049,mean,static
28,3.99,0.4,0.5,36,0.003,std,static
29,9.09,0.4,0.5,111,0.049,mean,static
29,3.96,0.4,0.5,36,0.003,std,static
30,8.41,0.4,0.5,111,0.049,mean,static
30,3.76,0.4,0.5,36,0.003,std,static
31,7.59,0.4,0.5,111,0.049,mean,static
31,3.5,0.4,0.5,36,0.003,std,static
0,5.0,0.4,0.5,152,0.047,mean,dynamic
0,0.0,0.4,0.5,34,0.002,std,dynamic
1,11.41,0.4,0.5,152,0.047,mean,dynamic
1,3.03,0.4,0.5,34,0.002,std,dynamic
2,24.41,0.4,0.5,152,0.047,mean,dynamic
2,8.34,0.4,0.5,34,0.002,std,dynamic
3,48.34,0.4,0.5,152,0.047,mean,dynamic
3,16.43,0.4,0.5,34,0.002,std,dynamic
4,74.69,0.4,0.5,152,0.047,mean,dynamic
4,24.09,0.4,0.5,34,0.002,std,dynamic
5,94.44,0.4,0.5,152,0.047,mean,dynamic
5,27.7,0.4,0.5,34,0.002,std,dynamic
6,100.31,0.4,0.5,152,0.047,mean,dynamic
6,27.53,0.4,0.5,34,0.002,std,dynamic
7,100.38,0.4,0.5,152,0.047,mean,dynamic
7,25.67,0.4,0.5,34,0.002,std,dynamic
8,94.62,0.4,0.5,152,0.047,mean,dynamic
8,22.67,0.4,0.5,34,0.002,std,dynamic
9,88.19,0.4,0.5,152,0.047,mean,dynamic
9,21.11,0.4,0.5,34,0.002,std,dynamic
10,81.47,0.4,0.5,152,0.047,mean,dynamic
10,19.28,0.4,0.5,34,0.002,std,dynamic
11,75.03,0.4,0.5,152,0.047,mean,dynamic
11,18.1,0.4,0.5,34,0.002,std,dynamic
12,69.0,0.4,0.5,152,0.047,mean,dynamic
12,17.74,0.4,0.5,34,0.002,std,dynamic
13,63.09,0.4,0.5,152,0.047,mean,dynamic
13,16.02,0.4,0.5,34,0.002,std,dynamic
14,56.5,0.4,0.5,152,0.047,mean,dynamic
14,13.67,0.4,0.5,34,0.002,std,dynamic
15,50.97,0.4,0.5,152,0.047,mean,dynamic
15,12.77,0.4,0.5,34,0.002,std,dynamic
16,45.62,0.4,0.5,152,0.047,mean,dynamic
16,12.04,0.4,0.5,34,0.002,std,dynamic
17,41.09,0.4,0.5,152,0.047,mean,dynamic
17,10.81,0.4,0.5,34,0.002,std,dynamic
18,37.34,0.4,0.5,152,0.047,mean,dynamic
18,9.7,0.4,0.5,34,0.002,std,dynamic
19,33.53,0.4,0.5,152,0.047,mean,dynamic
19,9.13,0.4,0.5,34,0.002,std,dynamic
20,30.19,0.4,0.5,152,0.047,mean,dynamic
20,7.95,0.4,0.5,34,0.002,std,dynamic
21,26.94,0.4,0.5,152,0.047,mean,dynamic
21,7.47,0.4,0.5,34,0.002,std,dynamic
22,24.12,0.4,0.5,152,0.047,mean,dynamic
22,6.92,0.4,0.5,34,0.002,std,dynamic
23,21.72,0.4,0.5,152,0.047,mean,dynamic
23,6.27,0.4,0.5,34,0.002,std,dynamic
24,19.38,0.4,0.5,152,0.047,mean,dynamic
24,5.86,0.4,0.5,34,0.002,std,dynamic
25,16.94,0.4,0.5,152,0.047,mean,dynamic
25,5.87,0.4,0.5,34,0.002,std,dynamic
26,15.12,0.4,0.5,152,0.047,mean,dynamic
26,5.36,0.4,0.5,34,0.002,std,dynamic
27,13.78,0.4,0.5,152,0.047,mean,dynamic
27,4.77,0.4,0.5,34,0.002,std,dynamic
28,12.0,0.4,0.5,152,0.047,mean,dynamic
28,4.47,0.4,0.5,34,0.002,std,dynamic
29,10.56,0.4,0.5,152,0.047,mean,dynamic
29,4.08,0.4,0.5,34,0.002,std,dynamic
30,9.5,0.4,0.5,152,0.047,mean,dynamic
30,3.85,0.4,0.5,34,0.002,std,dynamic
31,8.81,0.4,0.5,152,0.047,mean,dynamic
31,3.58,0.4,0.5,34,0.002,std,dynamic
32,8.22,0.4,0.5,152,0.047,mean,dynamic
32,3.4,0.4,0.5,34,0.002,std,dynamic
33,7.44,0.4,0.5,152,0.047,mean,dynamic
33,3.15,0.4,0.5,34,0.002,std,dynamic
34,6.62,0.4,0.5,152,0.047,mean,dynamic
34,3.08,0.4,0.5,34,0.002,std,dynamic
0,5.0,0.5,0.5,114,0.049,mean,static
0,0.0,0.5,0.5,36,0.003,std,static
1,11.28,0.5,0.5,114,0.049,mean,static
1,3.05,0.5,0.5,36,0.003,std,static
2,32.41,0.5,0.5,114,0.049,mean,static
2,10.78,0.5,0.5,36,0.003,std,static
3,58.66,0.5,0.5,114,0.049,mean,static
3,22.2,0.5,0.5,36,0.003,std,static
4,80.09,0.5,0.5,114,0.049,mean,static
4,30.32,0.5,0.5,36,0.003,std,static
5,87.28,0.5,0.5,114,0.049,mean,static
5,30.88,0.5,0.5,36,0.003,std,static
6,86.06,0.5,0.5,114,0.049,mean,static
6,29.14,0.5,0.5,36,0.003,std,static
7,79.69,0.5,0.5,114,0.049,mean,static
7,26.38,0.5,0.5,36,0.003,std,static
8,72.66,0.5,0.5,114,0.049,mean,static
8,23.54,0.5,0.5,36,0.003,std,static
9,65.97,0.5,0.5,114,0.049,mean,static
9,20.83,0.5,0.5,36,0.003,std,static
10,60.22,0.5,0.5,114,0.049,mean,static
10,19.56,0.5,0.5,36,0.003,std,static
11,55.12,0.5,0.5,114,0.049,mean,static
11,17.75,0.5,0.5,36,0.003,std,static
12,49.78,0.5,0.5,114,0.049,mean,static
12,16.37,0.5,0.5,36,0.003,std,static
13,45.59,0.5,0.5,114,0.049,mean,static
13,15.37,0.5,0.5,36,0.003,std,static
14,41.5,0.5,0.5,114,0.049,mean,static
14,14.35,0.5,0.5,36,0.003,std,static
15,38.16,0.5,0.5,114,0.049,mean,static
15,13.29,0.5,0.5,36,0.003,std,static
16,34.72,0.5,0.5,114,0.049,mean,static
16,12.51,0.5,0.5,36,0.003,std,static
17,31.84,0.5,0.5,114,0.049,mean,static
17,11.3,0.5,0.5,36,0.003,std,static
18,29.25,0.5,0.5,114,0.049,mean,static
18,10.48,0.5,0.5,36,0.003,std,static
19,26.62,0.5,0.5,114,0.049,mean,static
19,9.47,0.5,0.5,36,0.003,std,static
20,23.97,0.5,0.5,114,0.049,mean,static
20,8.95,0.5,0.5,36,0.003,std,static
21,21.62,0.5,0.5,114,0.049,mean,static
21,7.96,0.5,0.5,36,0.003,std,static
22,19.62,0.5,0.5,114,0.049,mean,static
22,7.48,0.5,0.5,36,0.003,std,static
23,18.0,0.5,0.5,114,0.049,mean,static
23,6.98,0.5,0.5,36,0.003,std,static
24,16.44,0.5,0.5,114,0.049,mean,static
24,6.63,0.5,0.5,36,0.003,std,static
25,14.84,0.5,0.5,114,0.049,mean,static
25,6.22,0.5,0.5,36,0.003,std,static
26,13.56,0.5,0.5,114,0.049,mean,static
26,5.74,0.5,0.5,36,0.003,std,static
27,11.69,0.5,0.5,114,0.049,mean,static
27,4.88,0.5,0.5,36,0.003,std,static
28,10.84,0.5,0.5,114,0.049,mean,static
28,4.58,0.5,0.5,36,0.003,std,static
29,9.81,0.5,0.5,114,0.049,mean,static
29,4.0,0.5,0.5,36,0.003,std,static
30,9.0,0.5,0.5,114,0.049,mean,static
30,3.7,0.5,0.5,36,0.003,std,static
31,8.38,0.5,0.5,114,0.049,mean,static
31,3.48,0.5,0.5,36,0.003,std,static
32,7.59,0.5,0.5,114,0.049,mean,static
32,2.97,0.5,0.5,36,0.003,std,static
33,7.03,0.5,0.5,114,0.049,mean,static
33,2.92,0.5,0.5,36,0.003,std,static
34,6.53,0.5,0.5,114,0.049,mean,static
34,2.65,0.5,0.5,36,0.003,std,static
35,5.88,0.5,0.5,114,0.049,mean,static
35,2.41,0.5,0.5,36,0.003,std,static
36,5.34,0.5,0.5,114,0.049,mean,static
36,2.3,0.5,0.5,36,0.003,std,static
37,4.88,0.5,0.5,114,0.049,mean,static
37,2.2,0.5,0.5,36,0.003,std,static
38,4.47,0.5,0.5,114,0.049,mean,static
38,2.11,0.5,0.5,36,0.003,std,static
39,4.0,0.5,0.5,114,0.049,mean,static
39,1.97,0.5,0.5,36,0.003,std,static
40,3.69,0.5,0.5,114,0.049,mean,static
40,1.89,0.5,0.5,36,0.003,std,static
41,3.25,0.5,0.5,114,0.049,mean,static
41,1.85,0.5,0.5,36,0.003,std,static
0,5.0,0.5,0.5,168,0.084,mean,dynamic
0,0.0,0.5,0.5,32,0.011,std,dynamic
1,11.62,0.5,0.5,168,0.084,mean,dynamic
1,3.07,0.5,0.5,32,0.011,std,dynamic
2,28.38,0.5,0.5,168,0.084,mean,dynamic
2,10.41,0.5,0.5,32,0.011,std,dynamic
3,53.44,0.5,0.5,168,0.084,mean,dynamic
3,20.16,0.5,0.5,32,0.011,std,dynamic
4,79.84,0.5,0.5,168,0.084,mean,dynamic
4,27.95,0.5,0.5,32,0.011,std,dynamic
5,97.5,0.5,0.5,168,0.084,mean,dynamic
5,30.76,0.5,0.5,32,0.011,std,dynamic
6,103.66,0.5,0.5,168,0.084,mean,dynamic
6,27.42,0.5,0.5,32,0.011,std,dynamic
7,103.41,0.5,0.5,168,0.084,mean,dynamic
7,23.9,0.5,0.5,32,0.011,std,dynamic
8,100.59,0.5,0.5,168,0.084,mean,dynamic
8,20.72,0.5,0.5,32,0.011,std,dynamic
9,94.25,0.5,0.5,168,0.084,mean,dynamic
9,17.67,0.5,0.5,32,0.011,std,dynamic
10,87.16,0.5,0.5,168,0.084,mean,dynamic
10,15.59,0.5,0.5,32,0.011,std,dynamic
11,79.59,0.5,0.5,168,0.084,mean,dynamic
11,13.47,0.5,0.5,32,0.011,std,dynamic
12,72.09,0.5,0.5,168,0.084,mean,dynamic
12,11.71,0.5,0.5,32,0.011,std,dynamic
13,65.94,0.5,0.5,168,0.084,mean,dynamic
13,11.55,0.5,0.5,32,0.011,std,dynamic
14,60.84,0.5,0.5,168,0.084,mean,dynamic
14,11.27,0.5,0.5,32,0.011,std,dynamic
15,55.03,0.5,0.5,168,0.084,mean,dynamic
15,10.23,0.5,0.5,32,0.011,std,dynamic
16,50.44,0.5,0.5,168,0.084,mean,dynamic
16,9.65,0.5,0.5,32,0.011,std,dynamic
17,46.12,0.5,0.5,168,0.084,mean,dynamic
17,8.86,0.5,0.5,32,0.011,std,dynamic
18,41.34,0.5,0.5,168,0.084,mean,dynamic
18,8.91,0.5,0.5,32,0.011,std,dynamic
19,37.06,0.5,0.5,168,0.084,mean,dynamic
19,7.77,0.5,0.5,32,0.011,std,dynamic
20,34.09,0.5,0.5,168,0.084,mean,dynamic
20,6.96,0.5,0.5,32,0.011,std,dynamic
21,31.31,0.5,0.5,168,0.084,mean,dynamic
21,6.71,0.5,0.5,32,0.011,std,dynamic
22,27.84,0.5,0.5,168,0.084,mean,dynamic
22,6.59,0.5,0.5,32,0.011,std,dynamic
23,25.56,0.5,0.5,168,0.084,mean,dynamic
23,6.61,0.5,0.5,32,0.011,std,dynamic
24,23.16,0.5,0.5,168,0.084,mean,dynamic
24,6.31,0.5,0.5,32,0.011,std,dynamic
25,20.75,0.5,0.5,168,0.084,mean,dynamic
25,5.38,0.5,0.5,32,0.011,std,dynamic
26,18.38,0.5,0.5,168,0.084,mean,dynamic
26,4.61,0.5,0.5,32,0.011,std,dynamic
27,16.12,0.5,0.5,168,0.084,mean,dynamic
27,3.97,0.5,0.5,32,0.011,std,dynamic
28,14.47,0.5,0.5,168,0.084,mean,dynamic
28,3.73,0.5,0.5,32,0.011,std,dynamic
29,13.0,0.5,0.5,168,0.084,mean,dynamic
29,3.54,0.5,0.5,32,0.011,std,dynamic
30,11.34,0.5,0.5,168,0.084,mean,dynamic
30,2.95,0.5,0.5,32,0.011,std,dynamic
31,10.0,0.5,0.5,168,0.084,mean,dynamic
31,2.98,0.5,0.5,32,0.011,std,dynamic
32,9.09,0.5,0.5,168,0.084,mean,dynamic
32,2.75,0.5,0.5,32,0.011,std,dynamic
33,8.25,0.5,0.5,168,0.084,mean,dynamic
33,2.66,0.5,0.5,32,0.011,std,dynamic
34,7.34,0.5,0.5,168,0.084,mean,dynamic
34,2.43,0.5,0.5,32,0.011,std,dynamic
35,6.53,0.5,0.5,168,0.084,mean,dynamic
35,2.22,0.5,0.5,32,0.011,std,dynamic
36,5.78,0.5,0.5,168,0.084,mean,dynamic
36,2.1,0.5,0.5,32,0.011,std,dynamic
37,5.12,0.5,0.5,168,0.084,mean,dynamic
37,2.2,0.5,0.5,32,0.011,std,dynamic
38,4.72,0.5,0.5,168,0.084,mean,dynamic
38,1.89,0.5,0.5,32,0.011,std,dynamic
39,4.31,0.5,0.5,168,0.084,mean,dynamic
39,1.84,0.5,0.5,32,0.011,std,dynamic
40,4.0,0.5,0.5,168,0.084,mean,dynamic
40,1.6,0.5,0.5,32,0.011,std,dynamic
41,3.66,0.5,0.5,168,0.084,mean,dynamic
41,1.57,0.5,0.5,32,0.011,std,dynamic
0,5.0,0.6,0.5,109,0.049,mean,static
0,0.0,0.6,0.5,34,0.003,std,static
1,11.84,0.6,0.5,109,0.049,mean,static
1,2.53,0.6,0.5,34,0.003,std,static
2,31.53,0.6,0.5,109,0.049,mean,static
2,10.72,0.6,0.5,34,0.003,std,static
3,56.03,0.6,0.5,109,0.049,mean,static
3,20.78,0.6,0.5,34,0.003,std,static
4,75.5,0.6,0.5,109,0.049,mean,static
4,27.26,0.6,0.5,34,0.003,std,static
5,83.5,0.6,0.5,109,0.049,mean,static
5,28.25,0.6,0.5,34,0.003,std,static
6,81.5,0.6,0.5,109,0.049,mean,static
6,26.56,0.6,0.5,34,0.003,std,static
7,75.97,0.6,0.5,109,0.049,mean,static
7,23.86,0.6,0.5,34,0.003,std,static
8,69.19,0.6,0.5,109,0.049,mean,static
8,20.98,0.6,0.5,34,0.003,std,static
9,62.78,0.6,0.5,109,0.049,mean,static
9,19.11,0.6,0.5,34,0.003,std,static
10,57.25,0.6,0.5,109,0.049,mean,static
10,18.01,0.6,0.5,34,0.003,std,static
11,51.94,0.6,0.5,109,0.049,mean,static
11,17.01,0.6,0.5,34,0.003,std,static
12,47.09,0.6,0.5,109,0.049,mean,static
12,15.87,0.6,0.5,34,0.003,std,static
13,42.66,0.6,0.5,109,0.049,mean,static
13,15.41,0.6,0.5,34,0.003,std,static
14,38.53,0.6,0.5,109,0.049,mean,static
14,14.43,0.6,0.5,34,0.003,std,static
15,35.09,0.6,0.5,109,0.049,mean,static
15,13.3,0.6,0.5,34,0.003,std,static
16,31.75,0.6,0.5,109,0.049,mean,static
16,12.27,0.6,0.5,34,0.003,std,static
17,29.34,0.6,0.5,109,0.049,mean,static
17,11.68,0.6,0.5,34,0.003,std,static
18,26.59,0.6,0.5,109,0.049,mean,static
18,10.62,0.6,0.5,34,0.003,std,static
19,24.31,0.6,0.5,109,0.049,mean,static
19,9.88,0.6,0.5,34,0.003,std,static
20,22.38,0.6,0.5,109,0.049,mean,static
20,9.07,0.6,0.5,34,0.003,std,static
21,20.47,0.6,0.5,109,0.049,mean,static
21,7.93,0.6,0.5,34,0.003,std,static
22,18.38,0.6,0.5,109,0.049,mean,static
22,6.82,0.6,0.5,34,0.003,std,static
23,16.72,0.6,0.5,109,0.049,mean,static
23,5.92,0.6,0.5,34,0.003,std,static
24,15.03,0.6,0.5,109,0.049,mean,static
24,5.42,0.6,0.5,34,0.003,std,static
25,13.75,0.6,0.5,109,0.049,mean,static
25,4.87,0.6,0.5,34,0.003,std,static
26,12.53,0.6,0.5,109,0.049,mean,static
26,4.35,0.6,0.5,34,0.003,std,static
27,11.28,0.6,0.5,109,0.049,mean,static
27,4.09,0.6,0.5,34,0.003,std,static
28,10.16,0.6,0.5,109,0.049,mean,static
28,3.68,0.6,0.5,34,0.003,std,static
29,9.22,0.6,0.5,109,0.049,mean,static
29,3.35,0.6,0.5,34,0.003,std,static
30,8.5,0.6,0.5,109,0.049,mean,static
30,3.05,0.6,0.5,34,0.003,std,static
31,7.53,0.6,0.5,109,0.049,mean,static
31,3.0,0.6,0.5,34,0.003,std,static
32,6.84,0.6,0.5,109,0.049,mean,static
32,2.91,0.6,0.5,34,0.003,std,static
33,6.12,0.6,0.5,109,0.049,mean,static
33,2.57,0.6,0.5,34,0.003,std,static
34,5.31,0.6,0.5,109,0.049,mean,static
34,2.07,0.6,0.5,34,0.003,std,static
35,4.81,0.6,0.5,109,0.049,mean,static
35,2.07,0.6,0.5,34,0.003,std,static
36,4.34,0.6,0.5,109,0.049,mean,static
36,1.85,0.6,0.5,34,0.003,std,static
37,3.88,0.6,0.5,109,0.049,mean,static
37,1.67,0.6,0.5,34,0.003,std,static
38,3.53,0.6,0.5,109,0.049,mean,static
38,1.58,0.6,0.5,34,0.003,std,static
39,3.0,0.6,0.5,109,0.049,mean,static
39,1.46,0.6,0.5,34,0.003,std,static
0,5.0,0.6,0.5,186,0.08,mean,dynamic
0,0.0,0.6,0.5,37,0.003,std,dynamic
1,11.69,0.6,0.5,186,0.08,mean,dynamic
1,2.74,0.6,0.5,37,0.003,std,dynamic
2,26.62,0.6,0.5,186,0.08,mean,dynamic
2,9.39,0.6,0.5,37,0.003,std,dynamic
3,48.16,0.6,0.5,186,0.08,mean,dynamic
3,20.47,0.6,0.5,37,0.003,std,dynamic
4,76.69,0.6,0.5,186,0.08,mean,dynamic
4,32.62,0.6,0.5,37,0.003,std,dynamic
5,97.47,0.6,0.5,186,0.08,mean,dynamic
5,36.99,0.6,0.5,37,0.003,std,dynamic
6,107.22,0.6,0.5,186,0.08,mean,dynamic
6,34.89,0.6,0.5,37,0.003,std,dynamic
7,110.44,0.6,0.5,186,0.08,mean,dynamic
7,30.51,0.6,0.5,37,0.003,std,dynamic
8,107.66,0.6,0.5,186,0.08,mean,dynamic
8,26.06,0.6,0.5,37,0.003,std,dynamic
9,102.19,0.6,0.5,186,0.08,mean,dynamic
9,23.23,0.6,0.5,37,0.003,std,dynamic
10,96.16,0.6,0.5,186,0.08,mean,dynamic
10,20.42,0.6,0.5,37,0.003,std,dynamic
11,91.03,0.6,0.5,186,0.08,mean,dynamic
11,18.37,0.6,0.5,37,0.003,std,dynamic
12,83.0,0.6,0.5,186,0.08,mean,dynamic
12,17.48,0.6,0.5,37,0.003,std,dynamic
13,76.09,0.6,0.5,186,0.08,mean,dynamic
13,15.03,0.6,0.5,37,0.003,std,dynamic
14,69.97,0.6,0.5,186,0.08,mean,dynamic
14,13.84,0.6,0.5,37,0.003,std,dynamic
15,64.84,0.6,0.5,186,0.08,mean,dynamic
15,12.8,0.6,0.5,37,0.003,std,dynamic
16,58.44,0.6,0.5,186,0.08,mean,dynamic
16,11.72,0.6,0.5,37,0.003,std,dynamic
17,53.47,0.6,0.5,186,0.08,mean,dynamic
17,11.12,0.6,0.5,37,0.003,std,dynamic
18,48.88,0.6,0.5,186,0.08,mean,dynamic
18,9.94,0.6,0.5,37,0.003,std,dynamic
19,44.16,0.6,0.5,186,0.08,mean,dynamic
19,8.82,0.6,0.5,37,0.003,std,dynamic
20,40.69,0.6,0.5,186,0.08,mean,dynamic
20,7.87,0.6,0.5,37,0.003,std,dynamic
21,37.0,0.6,0.5,186,0.08,mean,dynamic
21,6.94,0.6,0.5,37,0.003,std,dynamic
22,33.88,0.6,0.5,186,0.08,mean,dynamic
22,6.49,0.6,0.5,37,0.003,std,dynamic
23,30.28,0.6,0.5,186,0.08,mean,dynamic
23,6.08,0.6,0.5,37,0.003,std,dynamic
24,27.09,0.6,0.5,186,0.08,mean,dynamic
24,5.39,0.6,0.5,37,0.003,std,dynamic
25,24.84,0.6,0.5,186,0.08,mean,dynamic
25,5.75,0.6,0.5,37,0.003,std,dynamic
26,22.31,0.6,0.5,186,0.08,mean,dynamic
26,5.38,0.6,0.5,37,0.003,std,dynamic
27,20.0,0.6,0.5,186,0.08,mean,dynamic
27,4.64,0.6,0.5,37,0.003,std,dynamic
28,18.06,0.6,0.5,186,0.08,mean,dynamic
28,4.58,0.6,0.5,37,0.003,std,dynamic
29,16.19,0.6,0.5,186,0.08,mean,dynamic
29,4.19,0.6,0.5,37,0.003,std,dynamic
30,14.78,0.6,0.5,186,0.08,mean,dynamic
30,3.86,0.6,0.5,37,0.003,std,dynamic
31,13.25,0.6,0.5,186,0.08,mean,dynamic
31,3.68,0.6,0.5,37,0.003,std,dynamic
32,11.75,0.6,0.5,186,0.08,mean,dynamic
32,3.47,0.6,0.5,37,0.003,std,dynamic
33,10.47,0.6,0.5,186,0.08,mean,dynamic
33,3.0,0.6,0.5,37,0.003,std,dynamic
34,9.31,0.6,0.5,186,0.08,mean,dynamic
34,2.4,0.6,0.5,37,0.003,std,dynamic
35,8.41,0.6,0.5,186,0.08,mean,dynamic
35,2.67,0.6,0.5,37,0.003,std,dynamic
36,7.56,0.6,0.5,186,0.08,mean,dynamic
36,2.37,0.6,0.5,37,0.003,std,dynamic
37,6.84,0.6,0.5,186,0.08,mean,dynamic
37,2.29,0.6,0.5,37,0.003,std,dynamic
38,6.03,0.6,0.5,186,0.08,mean,dynamic
38,2.17,0.6,0.5,37,0.003,std,dynamic
39,5.31,0.6,0.5,186,0.08,mean,dynamic
39,2.02,0.6,0.5,37,0.003,std,dynamic
40,4.62,0.6,0.5,186,0.08,mean,dynamic
40,1.67,0.6,0.5,37,0.003,std,dynamic
41,4.06,0.6,0.5,186,0.08,mean,dynamic
41,1.64,0.6,0.5,37,0.003,std,dynamic
42,3.72,0.6,0.5,186,0.08,mean,dynamic
42,1.57,0.6,0.5,37,0.003,std,dynamic
43,3.38,0.6,0.5,186,0.08,mean,dynamic
43,1.62,0.6,0.5,37,0.003,std,dynamic
44,2.97,0.6,0.5,186,0.08,mean,dynamic
44,1.49,0.6,0.5,37,0.003,std,dynamic
45,2.53,0.6,0.5,186,0.08,mean,dynamic
45,1.32,0.6,0.5,37,0.003,std,dynamic
46,2.34,0.6,0.5,186,0.08,mean,dynamic
46,1.38,0.6,0.5,37,0.003,std,dynamic
0,5.0,0.7,0.5,117,0.049,mean,static
0,0.0,0.7,0.5,30,0.003,std,static
1,10.88,0.7,0.5,117,0.049,mean,static
1,1.96,0.7,0.5,30,0.003,std,static
2,31.28,0.7,0.5,117,0.049,mean,static
2,9.17,0.7,0.5,30,0.003,std,static
3,59.0,0.7,0.5,117,0.049,mean,static
3,19.15,0.7,0.5,30,0.003,std,static
4,81.56,0.7,0.5,117,0.049,mean,static
4,25.43,0.7,0.5,30,0.003,std,static
5,88.91,0.7,0.5,117,0.049,mean,static
5,25.58,0.7,0.5,30,0.003,std,static
6,86.81,0.7,0.5,117,0.049,mean,static
6,24.04,0.7,0.5,30,0.003,std,static
7,81.28,0.7,0.5,117,0.049,mean,static
7,21.24,0.7,0.5,30,0.003,std,static
8,74.53,0.7,0.5,117,0.049,mean,static
8,19.27,0.7,0.5,30,0.003,std,static
9,67.75,0.7,0.5,117,0.049,mean,static
9,17.19,0.7,0.5,30,0.003,std,static
10,61.34,0.7,0.5,117,0.049,mean,static
10,15.58,0.7,0.5,30,0.003,std,static
11,55.75,0.7,0.5,117,0.049,mean,static
11,14.39,0.7,0.5,30,0.003,std,static
12,50.47,0.7,0.5,117,0.049,mean,static
12,13.63,0.7,0.5,30,0.003,std,static
13,45.69,0.7,0.5,117,0.049,mean,static
13,12.43,0.7,0.5,30,0.003,std,static
14,40.94,0.7,0.5,117,0.049,mean,static
14,11.64,0.7,0.5,30,0.003,std,static
15,37.81,0.7,0.5,117,0.049,mean,static
15,10.72,0.7,0.5,30,0.003,std,static
16,34.38,0.7,0.5,117,0.049,mean,static
16,10.24,0.7,0.5,30,0.003,std,static
17,31.81,0.7,0.5,117,0.049,mean,static
17,10.16,0.7,0.5,30,0.003,std,static
18,29.19,0.7,0.5,117,0.049,mean,static
18,9.61,0.7,0.5,30,0.003,std,static
19,26.78,0.7,0.5,117,0.049,mean,static
19,8.8,0.7,0.5,30,0.003,std,static
20,24.41,0.7,0.5,117,0.049,mean,static
20,8.32,0.7,0.5,30,0.003,std,static
21,22.53,0.7,0.5,117,0.049,mean,static
21,7.68,0.7,0.5,30,0.003,std,static
22,20.81,0.7,0.5,117,0.049,mean,static
22,7.46,0.7,0.5,30,0.003,std,static
23,18.84,0.7,0.5,117,0.049,mean,static
23,6.69,0.7,0.5,30,0.003,std,static
24,17.09,0.7,0.5,117,0.049,mean,static
24,6.33,0.7,0.5,30,0.003,std,static
25,15.31,0.7,0.5,117,0.049,mean,static
25,5.36,0.7,0.5,30,0.003,std,static
26,13.78,0.7,0.5,117,0.049,mean,static
26,4.99,0.7,0.5,30,0.003,std,static
27,12.53,0.7,0.5,117,0.049,mean,static
27,4.55,0.7,0.5,30,0.003,std,static
28,11.41,0.7,0.5,117,0.049,mean,static
28,3.8,0.7,0.5,30,0.003,std,static
29,10.25,0.7,0.5,117,0.049,mean,static
29,3.47,0.7,0.5,30,0.003,std,static
30,9.25,0.7,0.5,117,0.049,mean,static
30,3.41,0.7,0.5,30,0.003,std,static
31,8.38,0.7,0.5,117,0.049,mean,static
31,2.94,0.7,0.5,30,0.003,std,static
32,7.22,0.7,0.5,117,0.049,mean,static
32,2.61,0.7,0.5,30,0.003,std,static
33,6.62,0.7,0.5,117,0.049,mean,static
33,2.32,0.7,0.5,30,0.003,std,static
34,6.06,0.7,0.5,117,0.049,mean,static
34,2.14,0.7,0.5,30,0.003,std,static
35,5.56,0.7,0.5,117,0.049,mean,static
35,1.97,0.7,0.5,30,0.003,std,static
36,4.84,0.7,0.5,117,0.049,mean,static
36,1.8,0.7,0.5,30,0.003,std,static
37,4.41,0.7,0.5,117,0.049,mean,static
37,1.66,0.7,0.5,30,0.003,std,static
38,3.97,0.7,0.5,117,0.049,mean,static
38,1.55,0.7,0.5,30,0.003,std,static
0,5.0,0.7,0.5,205,0.075,mean,dynamic
0,0.0,0.7,0.5,26,0.002,std,dynamic
1,12.31,0.7,0.5,205,0.075,mean,dynamic
1,2.94,0.7,0.5,26,0.002,std,dynamic
2,29.31,0.7,0.5,205,0.075,mean,dynamic
2,10.89,0.7,0.5,26,0.002,std,dynamic
3,55.34,0.7,0.5,205,0.075,mean,dynamic
